Wavenumber,Original,Baseline,Corrected
19.8258,1670.75,1600.7674483231795,69.98255167682055
20.1664,1661.36,1591.9371680871955,69.42283191280444
20.5084,1644.4,1583.112195959317,61.28780404068311
20.849,1616.68,1574.2978400476497,42.38215995235032
21.1895,1598.01,1565.4994084602988,32.51059153970118
21.5299,1587.62,1556.7222093053683,30.897790694631567
21.8704,1576.68,1547.971550690962,28.708449309038087
22.2124,1543.94,1539.2527407251828,4.687259274817279
22.5529,1560.85,1530.5710875161333,30.278912483866634
22.8933,1540.72,1521.9318991719147,18.788100828085362
23.2337,1524.95,1513.3404838006275,11.609516199372592
23.5741,1521.22,1504.8021495103717,16.417850489628336
23.9145,1506.36,1496.3222044092468,10.037795590753149
24.2564,1496.04,1487.9059566053504,8.134043394649552
24.5968,1479.51,1479.5587142067805,-0.04871420678045979
24.9371,1474.88,1471.2857853216346,3.5942146783654607
25.2774,1469.92,1463.0868341730497,6.833165826950335
25.6177,1458.17,1454.9615249841618,3.208475015838303
25.958,1456.98,1446.909521978106,10.070478021893905
26.2983,1450.92,1438.930489378018,11.989510621982163
26.6386,1439.58,1431.0240914070318,8.55590859296808
26.9789,1428.04,1423.1899922882817,4.850007711718263
27.3191,1432.75,1415.427856244901,17.322143755098978
27.6608,1422.82,1407.7373475000231,15.082652499976803
28.0011,1435.33,1400.1181302767807,35.21186972321925
28.3413,1414.83,1392.5698687983058,22.260131201694094
28.6814,1412.25,1385.0922272877297,27.157772712270344
29.0216,1419.24,1377.684869968182,41.55513003181795
29.3618,1422.44,1370.347461062793,52.09253893720711
29.7019,1406.89,1363.0796647946913,43.810335205308775
30.042,1404.27,1355.881145387005,48.38885461299492
30.3821,1389.33,1348.751567062861,40.578432937138814
30.7222,1405.35,1341.6905940453855,63.659405954614385
31.0623,1408.77,1334.6978905577046,74.07210944229541
31.4024,1384.6,1327.773120822945,56.826879177054934
31.7424,1388.68,1320.9159490642328,67.76405093576727
32.0825,1396.51,1314.1260395046943,82.3839604953057
32.4225,1405.61,1307.4030563674555,98.20694363254438
32.7625,1390.41,1300.7466638756416,89.66333612435847
33.1025,1383.94,1294.1565262523775,89.78347374762257
33.4425,1382.38,1287.6323077207874,94.74769227921274
33.7824,1390.13,1281.1736725039957,108.9563274960044
34.1224,1400.44,1274.7802848251258,125.65971517487424
34.4623,1389.29,1268.4518089073,120.83819109270007
34.8022,1383.83,1262.1879089736397,121.64209102636028
35.1421,1389.73,1255.988249247267,133.74175075273297
35.482,1388.19,1249.8524939513027,138.33750604869738
35.8204,1393.31,1243.7803073088671,149.52969269113282
36.1602,1398.57,1237.7713535430807,160.7986464569192
36.5001,1400.98,1231.825296877063,169.154703122937
36.8399,1390.54,1225.9418015339331,164.59819846606683
37.1797,1406.76,1220.1205317368094,186.63946826319057
37.5195,1400.75,1214.36115170881,186.38884829119002
37.8593,1387.1,1208.663325673053,178.436674326947
38.1991,1406.43,1203.0267178526558,203.40328214734427
38.5389,1401.33,1197.450992470736,203.87900752926384
38.8771,1389.81,1191.9358137504107,197.87418624958923
39.2168,1408.09,1186.4808459147969,221.60915408520304
39.5565,1417.46,1181.0857531870117,236.3742468129883
39.8962,1396.4,1175.7501997901722,220.64980020982784
40.2359,1411.93,1170.4738499473956,241.45615005260447
40.5756,1412.34,1165.2563678817985,247.08363211820142
40.9152,1409.01,1160.0974178164968,248.91258218350322
41.2534,1403.92,1154.996663974606,248.92333602539406
41.593,1413.13,1149.9537705792418,263.1762294207583
41.9326,1406.12,1144.9684018535197,261.1515981464802
42.2722,1408.48,1140.040222020555,268.4397779794451
42.6118,1400.27,1135.1688953034618,265.1011046965382
42.9498,1417.1,1130.3540859253549,286.74591407464504
43.2894,1413.68,1125.5954581093492,288.0845418906508
43.6289,1396.06,1120.892676078559,275.16732392144104
43.9684,1400.73,1116.245404056097,284.48459594390306
44.3064,1397.74,1111.6533062650767,286.0866937349233
44.6459,1395.71,1107.116046928611,288.593953071389
44.9854,1395.94,1102.6332902698127,293.3067097301873
45.3249,1391.14,1098.2047005117952,292.9352994882049
45.6628,1409.1,1093.8299418776714,315.27005812232846
46.0023,1392.15,1089.5086785905542,302.64132140944594
46.3417,1381.73,1085.240574873556,296.4894251264441
46.6811,1380.25,1081.0252949497888,299.22470505021124
47.019,1390.97,1076.862503042364,314.10749695763593
47.3583,1389.39,1072.751863374394,316.6381366256062
47.6977,1391.19,1068.6930401689901,322.4969598310099
48.0355,1385.12,1064.6856976492647,320.43430235073515
48.3749,1364.56,1060.7295000383292,303.83049996167074
48.7142,1378.49,1056.8241115592944,321.66588844070566
49.052,1360.95,1052.96919643527,307.98080356472997
49.3913,1349.01,1049.1644188893667,299.84558111063325
49.7305,1353.97,1045.409443144695,308.5605568553051
50.0683,1355.52,1041.7039334243645,313.81606657563543
50.4075,1354.39,1038.0475539514862,316.3424460485139
50.7468,1337.64,1034.4399689491697,303.2000310508304
51.0845,1334.79,1030.8808426405255,303.9091573594744
51.4237,1321.13,1027.3698392486633,293.7601607513368
51.7629,1342.12,1023.9066229966928,318.2133770033071
52.1005,1335.45,1020.4908581077234,314.95914189227665
52.4397,1313.04,1017.1222088048638,295.91779119513615
52.7773,1311.14,1013.8003393112225,297.3396606887776
53.1164,1300.9,1010.5249138499079,290.3750861500922
53.4556,1311.12,1007.2955966440276,303.8244033559723
53.7932,1300.09,1004.1120519166903,295.97794808330957
54.1322,1284.5,1000.9739438910043,283.5260561089957
54.4698,1287.93,997.8809367900777,290.04906320992234
54.8089,1265.53,994.8326948370182,270.6973051629818
55.1464,1263.76,991.8288822549324,271.9311177450676
55.4854,1265.97,988.8691632669271,277.1008367330729
55.8244,1245.1,985.9532020961086,259.1467979038913
56.1619,1249.22,983.0806629655832,266.1393370344168
56.5009,1235.38,980.2512100984568,255.1287899015433
56.8383,1225.66,977.4645077178352,248.19549228216488
57.1773,1222.42,974.7202200468239,247.69977995317618
57.5147,1214.42,972.0180113085286,242.4019886914715
57.8537,1198.29,969.3575457260549,228.93245427394504
58.1911,1210.89,966.7384875225081,244.15151247749202
58.53,1187.9,964.1605009209932,223.73949907900692
58.8673,1175.22,961.6232501446152,213.59674985538481
59.2062,1185.51,959.1263994164794,226.38360058352055
59.5435,1177.81,956.6696129596908,221.14038704030918
59.8824,1152.72,954.2525549973544,198.4674450026456
60.2197,1157.99,951.8748897525759,206.11511024742413
60.5585,1141.94,949.5362814484597,192.40371855154035
60.8958,1138.38,947.2363943081095,191.14360569189057
61.233,1125.57,944.9748925546295,180.59510744537045
61.5718,1131.55,942.7514404111225,188.79855958887742
61.909,1123.57,940.5657021006909,183.004297899309
62.2478,1120.3,938.4173418464364,181.8826581535635
62.585,1098.79,936.3060238714609,162.4839761285391
62.9237,1113.72,934.2314123988666,179.48858760113342
63.2609,1104.47,932.1931716517556,172.2768283482444
63.5981,1091.01,930.1909658532293,160.81903414677072
63.9367,1080.63,928.2244592263886,152.4055407736115
64.2739,1096.26,926.2933159943342,169.9666840056658
64.611,1075.89,924.3972003801663,151.49279961983382
64.9496,1070.57,922.535776606985,148.03422339301494
65.2867,1068.52,920.7087088978901,147.81129110210986
65.6253,1053.91,918.915661475981,134.9943385240191
65.9623,1060.97,917.1562985643566,143.81370143564345
66.2994,1053.5,915.4302843861153,138.06971561388468
66.6379,1044.15,913.7372831643557,130.41271683564435
66.975,1042.28,912.0769591221756,130.20304087782438
67.312,1041.5,910.4489764826726,131.0510235173274
67.6505,1044.68,908.8529994689451,135.82700053105498
67.9875,1031.38,907.2886923040913,124.09130769590877
68.3244,1026.63,905.7557192112089,120.87428078879122
68.6629,1031.56,904.2537444133947,127.30625558660529
68.9998,1021.88,902.7824321337453,119.09756786625474
69.3367,1022.15,901.3414465953567,120.80855340464325
69.6737,1012.99,899.9304520213252,113.0595479786748
70.0121,1018.77,898.5491126347468,120.22088736525313
70.3489,1018.61,897.1970926587177,121.41290734128233
70.6858,1001.62,895.8740563163333,105.74594368366672
71.0226,993.523,894.5796678306895,98.94333216931057
71.361,1003.84,893.3135914248813,110.5264085751187
71.6978,996.009,892.0754913220034,103.93350867799666
72.0346,997.559,890.8650317451501,106.69396825484989
72.3714,1002.43,889.6818769174164,112.74812308258356
72.7097,990.712,888.5256910618964,102.1863089381036
73.0465,981.324,887.3961384016848,93.92786159831519
73.3832,983.498,886.2928831598756,97.20511684012445
73.7199,985.622,885.2155895595623,100.40641044043764
74.0566,979.53,884.1639218238389,95.36607817616107
74.3949,972.111,883.1375441757997,88.9734558242003
74.7316,966.087,882.1361208385384,83.95087916146156
75.0682,972.053,881.1593160351483,90.89368396485168
75.4049,970.299,880.2067939887226,90.09220601127743
75.7415,967.275,879.278218922354,87.996781077646
76.0797,974.72,878.3732550591346,96.34674494086539
76.4163,949.651,877.4915666221566,72.15943337784336
76.7529,952.59,876.6328178345118,75.95718216548823
77.0895,951.203,875.7966729192925,75.40632708070746
77.4261,946.199,874.9827960995905,71.21620390040948
77.7626,949.083,874.190851598498,74.89214840150191
78.0992,953.687,873.4205036391066,80.26649636089337
78.4357,957.083,872.6714164445078,84.41158355549214
78.7737,957.313,871.9432542377931,85.36974576220689
79.1102,929.338,871.2356812420537,58.10231875794625
79.4467,940.743,870.5483616803805,70.19463831961957
79.7832,936.806,869.8809597758639,66.92504022413618
80.1197,933.895,869.2331397515943,64.66186024840567
80.4561,945.844,868.6045658306618,77.23943416933821
80.7925,928.062,867.9949022361562,60.067097763843776
81.1289,927.675,867.4038131911674,60.27118680883257
81.4653,926.413,866.8309629187846,59.58203708121539
81.8017,931.124,866.2760156420969,64.8479843579031
82.1381,930.409,865.7386355841933,64.67036441580672
82.4745,928.128,865.2184869681621,62.909513031837946
82.8108,914.473,864.7152340170924,49.757765982907586
83.1471,927.604,864.2285409540721,63.37545904592798
