Wavenumber,0
7.0462,9202.29
7.57167,9110.6
8.09711,9029.66
8.62252,8783.74
9.1479,8708.28
9.67325,8587.92
10.1964,8689.06
10.7217,8819.62
11.247,9454.49
11.7722,10808.55
12.2974,11554.2
12.8226,10352.74
13.3456,9347.96
13.8707,9155.81
14.3958,8782.4
14.9209,8314.31
15.4459,7712.96
15.9687,7435.07
16.4937,7209.95
17.0186,7112.27
17.5436,7061.39
18.0684,7007.2
18.5911,6978.55
19.116,6947.21
19.6408,6990.25
20.1655,7004.48
20.6881,7213.84
21.2128,7384.67
21.7375,7541.71
22.2621,7612.54
22.7846,7604.43
23.3092,7627.26
23.8338,7738.99
24.3583,8086.88
24.8806,8328.33
25.4051,8636.68
25.9296,8743.9
26.4518,8670.38
26.9762,8606.34
27.5006,8495.8
28.0227,8312.06
28.547,8200.37
29.0713,8010.61
29.5934,7931.29
30.1176,7991.79
30.6418,8002.06
31.1638,8025.01
31.6879,8023.78
32.212,7990.72
32.7339,8066.53
33.2579,8140.03
33.7798,8236.62
34.3038,8346.99
34.8277,8484.01
35.3495,8635.36
35.8734,8724.95
36.3951,8851.69
36.9189,8849.46
37.4427,8836.8
37.9643,8828.83
38.4881,8880.96
39.0096,8993.16
39.5333,9173.9
40.0548,9248.64
40.5785,9250.52
41.0999,9237.31
41.6235,9141.55
42.1449,9018.83
42.6684,8875.19
43.1918,8689.52
43.7132,8540.06
44.2366,8496.95
44.7578,8460.24
45.2812,8332.62
45.8024,8285.87
46.3235,8250.82
46.8468,8111.99
47.3679,8010.35
47.8911,7904.58
48.4122,7903.3
48.9353,7888.36
49.4563,7810.78
49.9794,7710.15
50.5003,7440.68
51.0234,7241.81
51.5442,7030.5
52.0651,6824.72
52.588,6634.79
53.1088,6514.68
53.6317,6499.71
54.1524,6458.66
54.6731,6485.96
55.1959,6514.85
55.7166,6534.22
56.2393,6556.59
56.7599,6691.42
57.2805,6734.8
57.8031,6829.61
58.3236,6876.5
58.8441,6852.56
59.3666,6927.85
59.8871,6998.38
60.4074,6922.18
60.9299,6931.91
61.4502,6851.13
61.9705,6680.25
62.4929,6601.34
63.0132,6481.53
63.5334,6400.18
64.0557,6451.33
64.5758,6341.7
65.0959,6277.14
65.616,6226.87
66.1382,6309.82
66.6582,6247.63
67.1782,6275.16
67.6982,6251.43
68.2203,6286.66
68.7402,6264.86
69.2601,6240.16
69.7799,6241.56
70.3019,6288.75
70.8217,6321.15
71.3415,6312.52
71.8612,6380.66
72.3809,6402.22
72.9027,6402.58
73.4224,6464.94
73.942,6480.03
74.4616,6521.37
74.9812,6573.51
75.5029,6600.12
76.0224,6639.07
76.5419,6651.62
77.0613,6713.97
77.5807,6690.64
78.1001,6701.76
78.6195,6760.5
79.141,6775.33
79.6603,6721.42
80.1795,6764.91
80.6988,6742.93
81.218,6734.58
81.7372,6763.2
82.2564,6831.97
82.7755,6840.36
83.2946,6787.81
83.8137,6930.42
84.3349,6978.2
84.8539,7047.13
85.3729,7289.55
85.8918,7332.03
86.4108,7523.5
86.9297,7801.13
87.4485,7987.57
87.9674,8081.12
88.4862,8310.18
89.005,8532.33
89.5238,8521.39
90.0425,8543.9
90.5612,8507.84
91.0799,8541.91
91.5985,8474.75
92.1171,8422.06
92.6357,8315.17
93.1543,8201.54
93.6728,8187.05
94.1913,8213.52
94.7098,8286.97
95.2282,8380
95.7466,8509.37
96.265,8688.24
96.7834,8829.11
97.3017,9039.96
97.82,9294.67
98.3361,9483.47
98.8544,9805.84
99.3726,10077.29
99.8908,10348.36
100.409,10551.05
100.927,10791.89
101.445,11019.21
101.963,11188.48
102.481,11354.38
102.999,11396.84
103.515,11452.01
104.033,11344.92
104.551,11360.24
105.069,11146.49
105.587,11077.62
106.105,10724.34
106.62,10545.24
107.138,10263.79
107.656,9968.52
108.174,9661.38
108.691,9296.77
109.209,8956.19
109.724,8593.46
110.242,8314.1
110.76,8063.15
111.277,7810.5
111.793,7578.94
112.31,7370.32
112.828,7172.48
113.345,6968.9
113.862,6761.61
114.378,6591.83
114.895,6490.3
115.412,6325.69
115.93,6202.07
116.445,6108.98
116.962,6066.73
117.479,6027.5
117.994,5911.83
118.511,5925.29
119.029,5875.96
119.543,5833.65
120.061,5794.24
120.578,5748.96
121.095,5709.84
121.609,5818.77
122.126,5720.59
122.643,5674.52
123.158,5691.38
123.675,5659.36
124.19,5616
124.706,5541.51
125.223,5529.94
125.738,5502.61
126.255,5486.04
126.771,5476.25
127.286,5426.23
127.802,5431.73
128.317,5444.56
128.834,5357.85
129.35,5289.17
129.865,5238.8
130.381,5208.11
130.895,5139.43
131.412,5119.25
131.926,5054.84
132.442,4947.3
132.959,4912.34
133.473,4892.59
133.989,4830.35
134.503,4843.73
135.02,4757.37
135.534,4709.46
136.05,4677.87
136.564,4624.19
137.08,4538.84
137.594,4507.32
138.11,4453.38
138.624,4414.46
139.14,4382.3
139.654,4325.63
140.17,4264.58
140.684,4218.88
141.197,4168.12
141.713,4108.41
142.227,4076.67
142.743,4052.32
143.257,4015.68
143.772,3995.48
144.286,3889.94
144.802,3934.35
145.315,3880.86
145.829,3915.2
146.344,3861.5
146.858,3836.59
147.371,3817.15
147.887,3781.41
148.4,3800.39
148.916,3771.95
149.429,3763.48
149.942,3746.86
150.458,3754.15
