Wavenumber,1-ocp_02_bc_cons,10--1_2v_01_bc_cons,11--1_3v_01_bc_cons,12--1_4v_01_bc_cons,13--1_5v_01_bc_cons,14--1_6v_01_bc_cons,15--1_7v_01_bc_cons,16--1_8v_01_bc_cons,17--1_9v_01_bc_cons,18--1_7v-b_01_bc_cons,18--1_8v-b_01_bc_cons,19--1_6v-b_01_bc_cons,2--0_4v_01_bc_cons,20--1_5v-b_01_bc_cons,21--1_4v-b_01_bc_cons,22--1_3v-b_01_bc_cons,23--1_2v-b_01_bc_cons,24--1_1v-b_01_bc_cons,25--1v-b_01_bc_cons,26--0_9v-b_01_bc_cons,27--0_8v-b_01_bc_cons,28--0_7v-b_01_bc_cons,29--0_6v-b_01_bc_cons,3--0_5v_01_bc_cons,30--0_5v-b_01_bc_cons,31--0_4v-b_01_bc_cons,32--ocp-b_01_bc_cons,34--2v-b_01_bc_cons,4--0_6v_01_bc_cons,5--0_7v_01_bc_cons,6--0_8v_01_bc_cons,7--0_9v_01_bc_cons,8--1v_01_bc_cons,9--1_1v_01_bc_cons
22.605210420841683,96.28858878821393,82.68950912032324,67.40236289916265,75.40498047497931,73.30135316016776,78.19783187472422,80.53665528325064,86.08270547601114,69.09534531455392,60.99990619747132,51.11176144876981,52.21432720590883,76.74621058274602,43.301721529174756,51.710655766451964,45.465449639860935,32.88986853994925,52.551946796533,50.43414501932011,34.91053457866383,21.119297533340614,28.616262727113508,33.09644863026688,99.36836886663059,16.727002759012976,29.59579163642752,47.44165382576875,25.05862831364459,96.06292865841351,103.87284228166027,106.9486834509089,74.50174260308177,71.63394900662433,93.02591282194635
22.86573146292585,78.3636602358024,52.36707062628375,50.19349890354988,73.71811280853035,50.41877410673874,62.883227477309674,70.808698231986,80.52279711447818,57.90075999281885,53.644472815937206,38.15226125853519,58.52052368307841,66.78100845715994,38.64933737874958,34.34112237978252,35.070085278782244,34.067908776757804,29.454695800738136,38.33657333973156,31.317817572694366,9.580749013120794,22.338465200903784,39.584115248841044,72.61957005633667,11.793725786686764,19.929416064301904,39.116272407657334,23.378809345725813,91.1563029667368,81.53837022576272,63.63462082979504,59.35923224460703,73.09490181870751,87.513949271397
23.12625250501002,65.01852238568858,39.428254596924035,49.1022838023664,56.491394222882036,39.9794856279168,54.413996186995064,59.07697676436737,72.03531648415537,51.38177567146249,43.013956132455405,46.643254325515954,46.09250198017526,65.2349537160037,27.7045097121877,16.790352605857834,28.81876397873998,22.862583260923884,26.71381769410118,29.219344740253746,20.598422200751656,7.784703056459875,9.023156242328469,22.773246064476098,58.3267898398949,7.508497357444412,11.58143261932696,43.037250092195336,21.637812765279477,78.83144688243692,67.5935445479031,63.10605348240824,50.73980111670653,61.12317730450377,57.29075782110658
23.386773547094187,54.728397159090264,34.526465287294286,45.47010005278344,42.52907271760046,37.97803400245448,47.51899159802883,53.852590985333336,65.83576301181392,46.67002461553784,37.963897553765946,41.63766703524493,43.828289251727256,59.46830822837842,22.527781428165554,11.15410369065512,28.74336968841476,21.64189236835591,18.077820260765748,25.865718432318545,14.28093638204723,8.330728944740486,-1.4623920926733263,14.39464331973113,50.556749026466605,5.366491517413124,12.3179182663348,40.09837555897866,21.111124433707687,71.40059882768674,58.60517552270085,62.54372983259509,45.634446143326386,44.60172148684387,38.630488422361395
23.647294589178358,47.99928830267845,37.77996887992094,38.65668589546931,37.33714206297395,39.39025853456383,43.35753616196689,51.17924729173228,58.72385470342124,40.917697335933326,33.314441130091836,30.849072820741185,41.58945641118544,51.15950611414178,21.125336941933483,13.518149022071157,28.29223367915347,27.29123720173584,9.477201622540406,23.915221360001624,11.188138828585352,7.101846862455886,-5.189552364046676,13.159089839639364,46.7188361193048,5.637316935106355,16.316466493743746,32.54660718817195,20.109612659771983,63.00774686558043,52.95004246300641,53.813567930745194,40.01048982558268,32.21596966317384,31.789769825546045
23.907815631262526,45.869357442354385,51.162886279617396,31.692932959111204,45.42313112570855,37.02635148077047,44.81935227078634,42.9186562138575,44.54442162485884,30.2496688740041,18.968935903975307,34.066442680671116,17.17387799722701,45.716604196853496,17.682506989046487,14.914886840093232,16.665724343743705,29.953392526501375,15.885215966906117,15.835327613716572,6.925317931395284,-0.8057066351575486,1.8002940248313735,10.103268240785837,43.87475717222878,8.370869356628418,12.624053847864616,28.116086206850923,15.69843685330909,41.783890918757606,48.70525569699066,33.33635846616107,28.133228972151755,35.73232841497429,29.17291882305244
24.168336673346694,24.506697342688767,45.53883682378273,31.524994457411594,41.03263790113988,21.414102840700252,28.852706521528717,38.29105200552749,33.757093858853295,31.279695469905846,1.3861787738803741,15.040845290989637,22.059059144172124,31.928848169382036,14.197740052773725,7.376069415249276,14.73458013782033,15.7974183695585,6.825033791600163,11.169913962620285,5.4360931557800996,-4.022663198439432,-5.061450814207319,12.996457345745512,36.38944333474183,-0.7386673593894102,6.278040659328553,27.728223927577346,15.579418550282071,42.380295543464854,38.492516920062826,38.470644413079754,33.57836092164416,30.060936404968743,34.15060707970906
24.428857715430862,20.970485468795687,28.67450993905004,21.438802547727846,22.126238313469003,14.09226946574654,19.402513518351498,33.10148333183861,26.461204883329174,26.05039621515766,9.410833429790955,4.746382558334517,14.989169387400807,24.652316725901528,8.523557981786325,8.892133989467311,5.618078026262992,4.606633380058611,-3.985645560751209,3.420290419652929,4.059529073262638,-6.083854844391226,-8.734433444163642,4.052646227853984,24.782281152052747,-3.957860890777056,4.339348724098045,19.828061702533205,15.010176282093198,32.768331090179345,25.963495356263138,30.484653233725567,21.425091017501018,22.188747034875178,28.560319318703478
24.68937875751503,22.86013678124118,12.605232193591746,9.919361318867232,7.064425996195041,16.900714763395627,15.878244956182925,24.267415154719856,19.5499084608457,19.131786903296415,23.80394879978212,4.828330903925007,8.736496471941336,19.267602621244123,6.061822141731227,11.588477978161563,-2.9004957842498698,-1.7767456575093092,-9.030547921362313,-2.7170183953346623,-0.32737908921262715,-5.280983124489467,-7.956480009466077,-8.65349548649965,14.689405347531192,-5.28796916364422,1.2539708492640784,12.102768817402875,10.795586920109713,16.757835133612843,11.931702739618686,19.369273096539928,6.263867361396478,15.877912848890901,16.64547742750665
24.949899799599198,17.71636874966248,7.714358681040721,5.661195131799104,11.833727426536825,28.440979018889493,16.1191762545061,9.646226681549706,10.991125269199301,15.45661717480948,24.598062194352906,13.47128379750734,15.173168992403134,11.423008700043738,10.717331943428235,7.5597937628506315,-3.4176230171990483,-2.4534603470706315,-2.595356292357792,-3.0021998779188834,-9.504796780327979,-0.7096816615953685,-3.073775518955472,-16.207862026750718,10.94217120956364,-9.077026266787016,-6.750677993296904,11.629660907194193,1.1031055550631663,0.6583410875564368,-1.3980135209130822,14.821641539288521,2.9746724560845905,14.194247414829078,3.9838178708387204
25.210420841683366,14.62994951851124,-1.2781400146827764,11.241832661735316,11.090173967347937,8.20425692436038,6.239612813003532,-0.8067989019129982,18.043937047166537,16.13194587175326,-0.7702479372544531,-9.464092299584081,10.349017337098985,10.229383119880367,1.1063050891289095,-1.5050137661205554,-3.4600266461502542,-0.36305503858875454,-0.4823421101614258,-3.5338331342286438,-4.994192838876188,-5.249639735572828,-11.305614570049556,-6.981631403599749,5.14557336090229,-15.585007852549552,10.565692332996832,8.791410156678467,3.280335598832721,14.173810366640282,12.920838672279842,-0.046470821070670354,11.387831565637043,12.135985566258114,5.876973470712983
25.470941883767534,8.706156069212284,0.8767548987943883,7.461371000411418,-1.4364863885293744,-1.082784437193368,0.17204854326200802,13.344195549275582,3.9514797045198975,15.971990714523372,3.8945214144648617,-3.5435942083138343,2.0028579997585894,8.280246695600226,-3.841775612273068,-1.0498229813915714,-1.1368523104829364,2.1642190169472997,-1.8841740249456507,-7.933793946493552,-12.727820972770132,-8.457902158277193,-11.966212695587956,-5.945779409937131,4.051964534414765,-13.343941757289485,9.660757571333761,0.4293261404832265,2.939214264316888,17.404422997461552,7.10332327195556,0.5927251985408475,-4.409875342257237,0.7049388964619538,-0.6366686223245779
25.7314629258517,0.4755152819216164,9.418704720362257,-4.601188801769695,-6.992922424925382,-4.120471596321522,-0.40802015774170286,15.118149770759373,-5.916510252608305,11.62403054020956,5.849346600197805,5.487724677606366,-4.401531978817502,4.938841505727396,-3.73408017318161,-0.42029143295985705,-3.8763468152944824,-0.4775107654554631,-7.622118030248657,-10.14690507600426,-19.015841252639802,-8.290234656644543,-4.607330364298377,-6.9564420675715155,3.5744999827611537,-15.592850638809296,3.085207844058459,-3.023065992746524,0.8221562335343151,9.253458539215899,-1.2803083378180418,3.0986893835438423,-13.500418189300945,-9.561784515597083,-8.788030172565868
25.991983967935873,-8.479872821365916,15.006646579023709,-18.789913738132327,0.03614054123568167,-2.4897368634292434,3.730994117588125,-6.2504322102206515,-0.6292508262481533,3.144879879664586,-5.645074542143448,6.026581755336792,-7.094585724894387,-0.020292220251803883,-0.463546493232343,-4.8368799846255115,-12.622281280748439,-9.25279056222871,-14.014282021634926,-8.299524208373668,-15.637717416799205,-6.163485071554305,5.4827867853339285,-8.313964676700834,1.0129144542397626,-24.145210256071323,-3.7173681774615943,1.1074799285183872,-2.2306463802416374,-4.608223404206456,-3.341348067083345,-1.2109074682743994,-5.539656291920892,-13.740924785930929,-13.487858377764951
26.252505010020037,-10.871165973634788,-20.845237477795763,-3.7876056113732375,-4.044200245330785,9.107896969766898,3.4844524266356984,-2.2292636692127417,6.42886777692047,0.6574558911872828,5.8910205929626045,9.079439281396617,-12.226129500731759,-6.037214219661109,-5.708210453654374,-16.057777702118074,-10.830610460999424,-13.163052463578879,2.060951379344033,-9.701695367814864,3.3054569558776166,-16.044725982522777,-12.650853286303573,-18.75866877961016,-6.741970304435654,-10.068024160321329,-17.495248277234168,-2.8720690594839198,-3.7431729431982603,10.731449216690635,-1.1124016825274339,-20.854398524936187,-13.641921086475122,-15.244198655948367,-6.113095659648934
26.51302605210421,-4.385547931778092,-19.968745375419985,-11.237125147157258,-7.683102781212028,-8.439868387566094,1.2187701024370199,-12.981028702726917,-6.7376047560023835,-7.75600401549309,-3.9669718152492806,-1.1847601424678942,-9.782337269299887,-3.0128035797274606,-8.064586915769723,-15.405028447561108,-1.8529984054982833,-14.87310260703498,6.033285782845496,-14.443399610567894,-15.206434532992489,-16.958910381617443,-13.986179311890282,-19.607004579866953,-10.359885196551204,-20.1493776576217,-15.087643479405642,-0.43717723037502765,-0.47592368607865865,4.543605391946585,-8.953109590643635,-16.36693382114936,-13.687505006742867,-13.688799342381117,-17.34251716448307
26.773547094188377,-5.079513904851865,-20.015029006314762,-15.484056620006868,-17.484354299100232,-18.80661476732621,-10.723848444560417,-17.4454160710045,-11.253940685112184,-16.643811110017396,-13.934755121320904,-9.98254936591161,-12.095289482561839,-0.07001502559819528,-7.004009818251461,-17.81792815563972,-9.058958819352938,-15.724188841174282,-1.4084659282998473,-19.983143655703316,-24.512622938513914,-20.06164352857263,-14.863803453544506,-21.900371112370067,-17.17666509044875,-26.00395183074943,-9.847551673680982,-4.890177389913788,-1.4334356161421056,-16.766392868115418,-21.35160778225145,-19.250588322702697,-16.959335189885678,-13.376579015601237,-20.972997184534506
27.034068136272545,-12.58834306088238,-26.92203975239636,-15.178040119893012,-27.67886120004073,-16.33502251298114,-22.64753841492211,-14.174718442145604,-6.551187733344932,-22.52877255262365,-18.150777707852285,-12.4721864257574,-17.267025727951932,-2.752946330601162,-7.515232845860737,-21.170073579626887,-23.485164029353427,-17.447842543951083,-14.416604285368749,-22.97051821374066,-18.936380107498735,-21.89890598022157,-19.2916858491335,-24.635296727077275,-24.728817263120163,-21.263859017336017,-5.58933035499922,-14.634359377046621,-5.582684807405144,-39.637792743130376,-29.12913002289679,-27.59447855300823,-21.157891678761644,-14.03533554899559,-14.960605039681468
27.294589178356713,-14.037559215631063,-29.03776786367689,-25.602642106542362,-17.66553473607246,-12.478272127217451,-2.4730545018098837,-14.802038753953639,-12.433837904776055,-19.97014080822828,-16.380468202320117,-6.397374854681175,-11.007301693143745,-19.414122171660892,-23.578734561499232,-8.628052525639987,-3.4225627971072754,-23.769073142985008,-17.549283443498325,-16.15969945820916,-17.518302704652342,-4.820787828147559,-26.11070354852086,-16.919364142363065,-20.881343504999677,-9.574190024174413,-2.8402114176512896,-15.476953990687434,-3.447825443251304,-31.843561860636328,-11.35667242319414,-12.904374477635884,-11.678833032547573,-11.742176400950484,-13.118114595461975
27.55511022044088,-15.758745566579137,-15.120003746424572,-20.48003779728174,-23.896886858697826,-22.493142259097567,-9.011935928942648,-19.93663846820641,-18.181117311178014,-20.4330107761848,-20.435169359370775,-15.487382800054547,-15.902333406333128,-25.659569319087495,-12.609654491485344,-6.416857770947217,-9.205876581120492,-6.709424383812802,-14.552529533396182,-19.4837974098034,-14.125748940250332,-7.427507514608578,-20.049034094275385,-14.83595616244611,-15.759843116864431,-3.8352479732186566,-14.67629364135064,-10.638787700688908,-6.228199530394704,-13.65785225693935,-19.377125318372237,-17.11367991089901,-23.2965769309576,-20.757447212632542,-26.043657679923854
27.81563126252505,-23.715864249091055,-6.500119109265597,-16.025761595700487,-26.165379201999485,-22.324160316308735,-21.656156348748937,-26.311785628615553,-21.63930529805384,-30.118360795645458,-22.606701876084344,-17.527791838276244,-18.804981848166335,-21.403759702948264,-12.201913533414427,-14.587128790641373,-18.246051251723657,-9.721195600727924,-8.859285882912673,-13.67713476326594,-9.29400640586914,-11.752140445441682,-17.830382970932533,-16.78497107728981,-14.732133341975896,-5.387290842185848,-10.984536765920666,-11.624958743838079,-5.075521383576643,-19.18314426110146,-29.943504207100432,-24.87469281898666,-27.08096530616467,-26.893896828715697,-32.69836484154166
28.076152304609217,-30.22502250432899,-12.036568007065853,-16.7065739964969,-24.500172584667553,-19.221113467166333,-30.776073403779947,-28.865620240103908,-22.098833644980914,-37.21068930305182,-23.08972322637692,-15.863405108005509,-19.246352523105088,-18.78147343223236,-16.17730527609342,-23.588266269580572,-21.963376403399252,-22.21790095344386,-9.237157216135074,-8.204357991425923,-5.991326163355325,-15.592103442226062,-17.621658206991924,-18.209819136231772,-20.32809652158403,-11.178831836684822,-0.4748034399133303,-15.095601884619327,-4.376127719304463,-34.754502706513904,-39.09742616160338,-34.01270338603581,-25.904809943179316,-30.803206706751098,-32.868969527602076
28.336673346693388,-22.684918488405174,-40.81087823900407,-26.2266084329176,-22.645216630826553,-28.476846815840418,-25.568187117476327,-20.673731784281927,-18.98625827545561,-22.867862149176972,-23.597590801011165,-19.592542047973893,-18.92084201004741,-36.08591156484954,-8.433153792444273,-18.940619518383983,-11.561214106794296,-20.200115839691307,-28.092999179093795,-20.73490989489892,-8.549313524518084,-18.785261841358533,-13.640830300855896,-12.524236357290647,-35.16410678387183,-16.190762568223818,-1.8653309778571838,-13.886083791508781,-12.292679863572403,-33.33444918627947,-44.985535918181085,-43.8738706914819,-29.38045804087551,-36.04663634071403,-30.18191716647152
28.597194388777552,-16.42665411574717,-28.720642546432373,-22.36120386112725,-23.343860026395987,-27.829512465033304,-32.73236889792338,-25.584901352697216,-23.388048527751835,-21.904273255367798,-19.327218018733447,-19.657594204078578,-25.18439223252426,-24.808814937187435,-14.143590053121216,-3.091375855603701,-16.46235131880053,-18.358236306238723,-23.759253085392174,-19.795954007259752,-6.607932303726557,-11.88872798964826,-5.059893010228734,0.2417971058380317,-24.797809544115353,-8.447496018153288,-7.831504792771966,-23.772433478393395,-9.305212063727481,-19.983637592386458,-21.81316496858244,-26.329595897005674,-27.895394330066665,-28.077117689813804,-32.082664107550954
28.857715430861724,-22.43189118411169,-20.94414937745205,-34.80442719548091,-17.138951265600554,-25.231314029312898,-26.727575357267824,-27.386574639691162,-30.829945087574743,-21.43376854601115,-21.529550541170693,-13.195250547232263,-18.15388856724644,-21.91316120099691,-18.690878417932026,-4.70928666180771,-11.380499955035475,-18.13584399831575,-17.91097667197937,-13.66220025992061,-5.440879964518217,-14.63230618446255,-1.610199756454449,-4.033535231716542,-22.247913458299763,-4.3024885013387575,-6.464131268776782,-27.39103167199687,-7.654973923495163,-24.12025048059695,-28.580765318933118,-24.469050889599657,-27.71595363078177,-25.308933208404596,-31.731521763460933
29.118236472945892,-32.367726633791335,-19.60211283716899,-42.3397427587588,-15.367839932973993,-23.651379141176903,-20.898233880309817,-24.433705823122864,-36.36921145496922,-22.323845258308438,-26.048041003206208,-9.483260484599668,-12.629432241668837,-21.97678471111317,-18.973202531899233,-10.964895300086027,-8.953881688247293,-21.88359898594581,-15.285185625745953,-6.245198518616462,-4.549218673168298,-16.712603443970693,-2.221187346320221,-13.942020423008444,-23.409958798356,1.05473947231917,-6.518504437533238,-20.172706051108435,-7.275634384844693,-35.48072378586721,-34.4077397826627,-32.256910358211826,-25.016950116283624,-27.46437242904085,-30.88977660797991
29.37875751503006,-37.48772935217062,-25.49300111493585,-29.129410842459492,-26.036829219232004,-25.193891822605337,-25.94339258307832,-17.342141371975913,-36.44250374484341,-25.965749758186575,-28.556339089101357,-14.95820563423581,-19.865617893849276,-20.396125931933284,-13.331270005175156,-10.712031255832471,-17.734016698347887,-29.50475470279912,-18.38465842856408,-1.5978479617403991,-3.7826550412660254,-10.251409797769838,-5.475909014833633,-18.449543957003925,-24.494087799161207,10.178188757296084,-13.871282829678194,-2.0194158821916517,-7.965426828796467,-43.217879151656234,-16.313868751657083,-41.8640807678139,-17.254261003152806,-33.51433576188629,-30.389249923663556
29.639278557114228,-20.079491710467437,-37.30826360066703,-30.022714849282693,-26.53040959851569,-26.162110503531267,-27.10019119743515,-27.680485150517598,-38.12867225653736,-38.904655895997394,-22.07148685333982,-10.223245472822555,-17.657253837085136,-26.621129859617895,-10.12012680585758,-9.560481980030318,-3.4453495900945654,-14.852783857950044,-12.478086984711808,-10.386688802517483,-8.056756414050824,-11.52889931357845,-8.450112764460073,-7.89920036200283,-30.263722834865575,-0.6722050411619875,-5.142948158045101,-15.521522431527728,-10.901246923880421,-28.88445055026523,-31.951204869619232,-30.789066091958375,-14.357676179119153,-38.849726978880426,-19.56989984222855
29.899799599198396,-24.97838730261992,-31.978218794743952,-19.641054714582424,-24.97072671838373,-26.625113803344675,-23.068260499434246,-47.44913486373753,-46.13252547221555,-36.578109084072366,-17.59088239116113,-16.721127854531687,-13.401754383202388,-35.95668256957515,-15.421324465421549,-12.4573035943572,-9.025596495944683,-3.3996625760571533,-7.848459556106718,-11.660680584010379,-7.1460018629798014,-4.14729002022932,-2.356749119778442,0.09513942147259513,-29.9396721804942,13.36250751111993,-1.7407677265248367,-17.242477548537636,-9.356415902820459,-27.081642463413573,-25.386484779242892,-28.78083808156771,-13.32422793350861,-29.16910177798445,-18.494756107324974
30.160320641282567,-31.446732763739647,-28.365450868154767,-16.771782857548715,-27.129673039700947,-27.30637506315179,-26.341861259598318,-47.81535305368857,-41.75800820572954,-34.64009743726456,-14.060429007045059,-25.22464645830587,-16.021896099121477,-36.85248307065672,-17.829443693150324,-16.088915307052275,-12.201713891152622,-4.206235230062703,-8.547903716553947,-14.848912263857983,-9.858536697477803,6.217966731522438,4.5193813248583865,1.9738158531531553,-28.294097538944015,17.791886715173405,-1.942735750453494,-17.8682266737826,-6.686278086634161,-35.600682888429674,-22.19924219067616,-30.608197230238147,-19.38146117621409,-23.072462482079118,-18.82310649610872
30.42084168336673,-33.6924898625748,-32.282304595211826,-25.146942841040982,-31.98006548440617,-27.46585593029249,-36.75438355816482,-26.119998543910015,-23.837892010370297,-37.719516795285244,-11.620814030356314,-30.439860204948218,-23.89402091963052,-27.514068954467575,-14.548355739912267,-18.104438759998857,-6.373953985003482,-15.740033149794726,-12.444135379641011,-19.67036125302252,-15.339653183960763,13.643566334621937,8.444241260863691,-2.1336173972438246,-28.14044020940355,5.3371439013560575,-4.40775717486008,-20.766387848261957,-5.405587868599696,-48.08722601911904,-30.31749935114749,-31.550133627737978,-29.489338753132415,-26.730703677791553,-17.341408237018186
30.681362725450903,-49.530144958046776,-30.16201914385738,-21.660676427615954,-22.183396621136126,-22.036268234348654,-26.476031661696197,-32.147825544391935,-27.29003450570758,-33.61460670077736,-13.251688042407523,-27.48581782190172,-10.0706541724835,-24.4248068053123,-17.134300597494075,-14.626376926338253,-8.797821325692667,-11.300752995216726,-0.7568886822655259,-4.311480835935299,-0.4543577536808243,2.564443244154745,9.828973067903462,-3.998223333190481,-32.35246107613989,16.486898899658172,-6.626383674729823,-18.55976798907068,-10.066166814015219,-39.55084362737489,-31.58294606555455,-20.77260548015738,-18.057642206823857,-28.883271960648926,-17.054705750176254
30.941883767535067,-42.37490079456711,-31.453904820896696,-30.622205244332463,-23.567313887294404,-24.557923608646888,-25.958440645452356,-26.06706071551025,-31.2170350006827,-29.989850431075638,-10.046037546251227,-20.49647221611076,-5.5811419929871136,-31.09166193184865,-11.502191248030385,-16.532658297896887,-4.261054379375992,-1.3162153951436721,-7.12533143036012,2.8999836720872736,-2.129533355280273,8.055645417089409,12.896332660083544,-2.8789107146549213,-23.836536604651428,20.743143207694857,-13.600649174551336,-18.983544726447235,-9.029703061230634,-47.26757571608596,-35.89846560226715,-28.45517403955273,-20.26771949562317,-25.869249755413875,-26.542970436490577
