Wavenumber,1-ocp_02_bc,10--1_2v_01_bc,11--1_3v_01_bc,12--1_4v_01_bc,13--1_5v_01_bc,14--1_6v_01_bc,15--1_7v_01_bc,16--1_8v_01_bc,17--1_9v_01_bc,18--1_7v-b_01_bc,18--1_8v-b_01_bc,19--1_6v-b_01_bc,2--0_4v_01_bc,20--1_5v-b_01_bc,21--1_4v-b_01_bc,22--1_3v-b_01_bc,23--1_2v-b_01_bc,24--1_1v-b_01_bc,25--1v-b_01_bc,26--0_9v-b_01_bc,27--0_8v-b_01_bc,28--0_7v-b_01_bc,29--0_6v-b_01_bc,3--0_5v_01_bc,30--0_5v-b_01_bc,31--0_4v-b_01_bc,32--ocp-b_01_bc,34--2v-b_01_bc,4--0_6v_01_bc,5--0_7v_01_bc,6--0_8v_01_bc,7--0_9v_01_bc,8--1v_01_bc,9--1_1v_01_bc
22.605210420841683,33.12536758945521,23.897664629550945,6.939445557203271,21.69900927264007,19.160453201664495,21.34706151743876,16.450827008219676,21.478578879035922,6.253363680434177,22.72296883237641,10.311137908736782,15.663895130859373,13.98302529066018,10.16386010477163,23.069130929826315,18.6774565682108,0.3379247603988915,27.61829631038472,20.014698425652114,16.029812614857974,4.497139978960149,14.654936905268642,5.317353526854276,32.205864381347965,3.6511410991092816,7.128990950909383,5.148069954479979,4.849386928765398,17.097434271020575,25.155616486591953,32.679626787937195,15.724344270282018,11.508534073610917,29.346417502822533
22.86573146292585,20.06944206674916,-1.5102863076626818,-5.344522383722506,24.426174091231587,0.6606099310724858,10.485945372829065,11.695421806303784,20.857841896404352,-0.10699564281594576,18.717377760250656,0.6917243478046657,25.073512496033345,8.761687409572005,8.309838989526497,8.36850655318517,10.804926679327082,4.547736259576595,7.019795993448497,10.866402307636463,14.564412123828106,-4.954123039467504,10.437437198554562,14.76695357325616,10.701452514168523,0.7283026460459041,-0.4297104715888054,0.06685368773105438,4.705382127082316,18.256344005239953,9.096995723918553,-4.676072413881229,5.480933492707209,17.933741382666994,29.176395236720055
23.12625250501002,11.524123007601702,-9.618134975561588,-1.5909480995696867,11.539281022124214,-5.467694141223319,6.403455470670451,4.8653498878557,17.24082759319299,-1.8618909359095142,11.377385846702055,12.466903211609406,15.696638575867837,11.893896161796192,0.11421485587516145,-6.568808473711442,7.024136596335438,-3.680245640010071,6.726546769322795,4.643742850001445,5.9258159650341895,-4.7130517216214685,-0.8630325518086011,0.8650275652330492,1.5709233527363722,-1.5830975982735254,-6.707308087275123,7.18829124355716,4.480297145322311,11.909006937418326,1.3226869183504277,0.6563412271752895,1.679180076209832,10.842778050346169,4.202583825859165
23.386773547094187,5.9582017564143825,-9.780182093540589,-0.4656756250506078,1.8357613739535736,-3.236576746577839,3.822253926049825,4.465179170563715,15.836683448110307,-1.8861224190829944,9.553037729536072,10.684406834579022,16.426486140764155,10.733872979509897,-2.3670227009361042,-9.652236077724865,9.362123049672164,-1.9830377962828152,0.4823028055971008,4.12493508995999,1.6382835488718683,-2.1844781619954574,-9.383448021138065,-4.662535595530699,-1.1265487755235881,-1.791259529735953,-3.9411597905177587,7.402128866580824,5.447793316868001,10.359548141922915,-1.6102293766557523,5.848735027846487,1.3025432902481953,-0.8891186952741919,-9.309455947049173
23.647294589178358,3.8712609933804742,-1.885413838243494,-2.6161590444007743,0.814802727634742,2.3233333802543257,3.895481247896896,6.532097089007493,13.438784788655084,-3.0338912323543354,8.05898325234034,3.052617280286313,17.119818041608596,6.954021263049526,-1.1322348974870238,-4.800809517161724,11.26237219200084,6.51986152434597,-5.787189710827988,4.944466284411192,0.5202665511974374,-1.489531372558531,-11.199410635599406,-3.1098608364582105,0.010893451711126545,0.3700971146338361,2.043398707300639,2.951288743892974,5.916918484579355,7.743855664103194,-1.3346857468295639,2.7581631911862132,0.31082082400507716,-8.584213637061566,-11.111672231316334
23.907815631262526,6.295059016638561,16.033535489251335,-5.0186780219301,12.977144206173307,4.01586094205345,9.506693783179117,2.921314111008087,3.8856358779135007,-9.186664682540822,-3.206915336322254,9.355322166127962,-4.430287749213676,5.956383574252868,-2.0005631706055738,-0.9862483549663921,1.920411169513045,11.966379549366366,2.886578343563997,-0.43522206611260117,-1.8272698845155446,-7.536033997370396,-2.3557718718629985,-3.4449355582178214,2.037454865773725,4.947606585978065,0.29067358423617407,1.5658862994864648,2.951017726711484,-7.815149222196851,0.2167570205483571,-12.203425993324345,-7.038197879313884,-0.4837757941363634,-8.807857877742663
24.168336673346694,-10.60870149486641,14.833581753751332,-0.7341750631867399,12.561606292790657,-7.63756039525515,-2.401996796169442,2.846577430263551,-2.3694469695074076,-3.7369383770576405,-17.791343229947415,-6.6615853557834726,3.248885910618128,-3.47579630954192,-2.9780037571968023,-6.18063709210719,2.20213737467202,0.5207320633337531,-3.9776046196548123,-2.47528182016913,-1.4650266667401866,-8.9587181165341,-7.423695098440476,2.096994775303301,-0.6894188953651792,-2.3678081288603607,-4.164641552424882,4.16331565630162,4.25010250484911,-1.6742650370965748,-4.343838743154265,-1.6863157196712564,2.823690360121873,-1.6849581397937072,0.9651976856507645
24.428857715430862,-9.787214999052594,2.274725469768782,-6.483595058856281,-2.477995215822375,-11.10451509639438,-7.8918168831714866,2.1064681938373724,-5.233424026745979,-4.647862408496621,-6.854998666972961,-14.02916968471186,-1.1031037082284456,-6.4924230357696615,-6.2164095684479435,-2.3973393176199806,-4.778007313576836,-8.038602582167641,-12.666416804635219,-7.679419494440026,-1.058179702721418,-9.2958065250466,-9.365200822035376,-4.274405563292476,-7.657806193920351,-3.8459824799454054,-4.264285704005715,-0.8153861924554349,5.069987930838238,-5.869797565023873,-11.374419047795072,-4.430398845423497,-5.031435120252354,-5.208078281977578,0.03802947641543142
24.68937875751503,-3.646764770721802,-9.614369393217203,-13.788775681031893,-13.787898987747212,-4.551032640930771,-7.559349678339913,-2.387987190063086,-7.8193520760955835,-7.355031990142379,10.359244246279104,-11.106886056013082,-4.718564589569269,-7.718736717709362,-6.318153166259435,2.4857474567206737,-11.24156301425478,-11.874235989168938,-15.667692084664395,-11.356009474687198,-3.733902581531993,-6.841669547196489,-6.91989244537308,-14.488786215340042,-13.239001852530691,-3.491251107064727,-5.564584936432539,-5.687035230023184,2.213758303936629,-16.599516563441284,-20.070904681936554,-10.452843382776337,-16.020227488255387,-7.298198700544617,-7.352863732007336
24.949899799599198,-4.651678385723471,-10.456970735866435,-13.961637615038399,-5.388212589919931,10.619337070678966,-3.570902544924593,-12.785801856326998,-12.165255978351752,-6.931067478467185,13.880452144859646,0.28626817643225877,4.270078396036979,-11.511878106235827,0.6177550602710653,0.5601825809051206,-9.789500999887423,-10.091080876995875,-7.270202780224054,-9.269512155078473,-11.276469589038697,-0.6938657615264674,-0.43498690488581815,-19.636008822595613,-12.608624606498779,-5.654419183983009,-11.840091994717795,-3.378257525477011,-6.152904254735176,-27.561160426568676,-28.23710600113145,-10.064335853973262,-15.269499907010868,-4.896456688966282,-15.636627584621692
25.210420841683366,-3.7160179309610157,-15.539037137830746,-4.429962738224276,-2.628558338692528,-6.107019967632368,-9.817270586908762,-19.137972902040246,-1.0175194704263504,-2.2738252499107148,-8.85823138887963,-19.99172448708714,1.9083623689009528,-8.765922909065466,-6.795805336324975,-6.488245554212199,-7.952130962030424,-5.631894774936654,-3.2780590800805385,-7.521865865855489,-5.211157360607331,-3.7334652935417125,-7.130265501119084,-8.090061874901949,-14.1676503942208,-10.597960654880126,7.14796794192398,-3.5099254274530267,-2.684150145943022,-9.056692867236961,-8.933543980490867,-20.160184692743314,-2.9544165637694277,-3.0111212408110077,-9.517960501838388
25.470941883767534,-5.739037198515462,-9.616621091182424,-4.397824427641353,-11.784534009092795,-12.00820470681606,-12.370858492723073,-1.0139954708847654,-11.137592002130532,1.4264416961427742,-1.6647065022912102,-11.509321595357733,-4.069164701649925,-6.891388440789569,-9.632671897231603,-4.106520559038017,-3.8414001959042707,-0.8293294026411786,-2.8851847712244307,-9.73756077079861,-11.473132791439639,-5.518838868905505,-6.320400669568926,-4.823170303706775,-11.168660980570166,-6.855959870607876,7.8567010142417075,-9.244051785363581,-1.769312645945547,-0.9896321224341591,-9.94988740699182,-14.918911442621265,-14.992447410487785,-10.646592692004106,-11.96353437948892
25.7314629258517,-10.194491050432134,2.546119698223265,-12.790060176988845,-14.108015141761825,-11.788831632188476,-9.560261851114092,4.601259936144743,-17.160259000142332,0.812677769346692,2.7153144452861397,-0.012639342613056215,-8.202975055823345,-6.528401162459204,-7.502783113309306,-1.642883164103523,-4.887721399178872,-1.291202501159205,-6.913836705407448,-9.863432121496771,-16.375057711617046,-4.006786136371375,2.4429450893690046,-3.692077933024393,-7.702282915914111,-7.66866865750012,2.8362394222635885,-10.150183584691376,-2.6670630023829744,-4.459686460315879,-13.71987015339073,-7.98573876501041,-20.469551126337137,-17.271793524633722,-16.208548341601272
25.991983967935873,-15.504129238668384,11.605081732272083,-23.454204874693914,-3.987987707277398,-7.033151995829712,-2.1569838970142428,-13.061455925939526,-8.1583555610855,-4.062607628499109,-6.460040693808196,2.894900612254105,-8.727479074454095,-7.9052584070250305,-2.3010738383125044,-4.320047152652705,-12.036723545239738,-7.983934000105819,-11.682883875106427,-6.027077401485258,-11.697995054218154,-0.6147585802800677,13.872112118612222,-2.997359002572466,-6.4716548009782855,-14.850263129516179,-2.4703777691029245,-3.5573992853562686,-4.538176938937113,-13.798900999103353,-11.357951207385668,-8.046471927872062,-9.044372589941304,-17.96863241707024,-17.1670601161577
26.252505010020037,-14.382134681437947,-20.928582027355333,-5.075501602548229,-5.1224918241500745,7.554938190335633,0.7320186518322771,-5.473585960383389,2.481482149413978,-3.080781752931216,7.286423413683224,8.219632816598505,-11.795828279086209,-10.464321116970268,-5.706977161430814,-13.898322353231379,-8.745831744991392,-9.910726096026792,5.929074827744898,-5.539001421547255,8.456650098852151,-9.310123930725695,-2.9874052284801564,-11.479278424110817,-10.588200174971462,0.532143581834589,-14.812022104660173,-5.160242203457074,-4.90740376912197,5.9022696677689055,-4.898796850596227,-23.622268768397134,-13.832399793966033,-16.15261658792315,-6.218027825562785
26.51302605210421,-4.517482003125451,-16.889684606778246,-9.297394060955412,-5.963501505025306,-7.1386690181875565,1.4710069821185243,-12.800503413864362,-7.237786236395095,-8.163556021717113,-0.4719542078833001,0.13037510546882913,-7.3968342194743855,-4.108131877231699,-6.318220005125113,-11.701534209451665,1.6327651368562783,-9.737528409916195,11.352441903478166,-8.48917594511363,-8.93063770037611,-9.118093857346366,-3.1130878851561192,-10.454005008965396,-10.7233711156573,-8.30849340985037,-11.028306661322631,-0.4353971450282188,-0.5356532221475163,3.913532629882866,-8.703197060121056,-15.250456226601727,-10.714362430892379,-11.443306463936551,-14.04088216488799
26.773547094188377,-1.9673154328372675,-13.930740837910434,-10.465645593179943,-13.117214619414199,-14.78936860686781,-7.599965639237325,-13.984148639588966,-8.44301648924602,-13.862939952949546,-8.452943958347987,-6.5895304956904965,-7.864286846801178,2.039524184033098,-3.6068972290311194,-12.669665144021565,-4.270284683678483,-8.805954026381187,5.276685930433359,-12.335667874070623,-17.198531434492224,-11.193808154062026,-2.8448818978715735,-10.96176165093857,-14.213882186368664,-12.985872156165442,-4.471466331341617,-2.6860058545557877,-0.42748357453615426,-13.361166166476778,-17.260043446931377,-14.433415210448857,-10.972531779624205,-8.143643531302132,-14.432661119428303
27.034068136272545,-6.367207096059474,-17.989740856418848,-7.22934533322632,-20.816482929239328,-9.741093658537011,-16.78719313755846,-7.57805914332971,-0.5662703282075654,-16.70479385015051,-10.79703112717334,-7.098479607660693,-11.301358712290266,2.434044182276466,-2.5620285818110915,-14.676082410174331,-17.491566731483545,-8.847140972975694,-6.449865832375053,-13.726969860964573,-10.669053176515717,-12.082077840553893,-6.189857615401252,-11.997093679852242,-18.596276438222958,-7.130490155873304,1.0457653443118033,-10.31613282090757,-3.549854816748393,-32.362502226472316,-21.390640035714114,-19.259368253201956,-12.305893454551551,-5.981617330152403,-5.3484965916322835
27.294589178356713,-4.842826089384289,-17.41363236202551,-14.87069581925357,-8.461143941988666,-3.4471226076843777,5.987002342878895,-5.215492639713602,-3.412398401527298,-11.250338123178835,-7.2710286630729115,0.8601975319597841,-3.418331067854524,-11.277653574027681,-17.164082422179263,-0.8861583783952938,3.67838202103826,-13.585027052212581,-8.384837027000458,-5.415205462893027,-8.380212523022692,5.869038400862564,-11.987805089274389,-2.6647617916592026,-11.734483142652607,5.61517001380048,4.998119970970947,-9.13357730224061,-0.4268738016430689,-20.863829203759906,-0.1647053753772525,-1.2320668492857294,-0.10776193225956376,-1.0338980583082957,-0.5991036407854153
27.55511022044088,-3.725414400742693,-0.9577690892178907,-7.109956781209121,-12.50301810620931,-11.16358023743237,1.9108223627670213,-7.505285136616976,-6.260954402777315,-8.965333416212388,-9.68683080243568,-6.44184736704301,-6.801072312974156,-14.702248283583913,-4.827997506649126,2.477470528097456,-1.0933868863000953,4.960593333077895,-4.273233274331233,-7.330371533805874,-4.195959330238111,4.062283192494306,-4.965356811360152,0.9555899329466229,-3.7515840323317207,12.353943335210943,-5.688616616979289,-2.3589330960990083,-2.2575615827166757,0.8628417012446334,-4.922187803068027,-2.2814000547068645,-9.149262664114303,-7.559941534547761,-10.78015576019925
27.81563126252505,-8.97822841581069,10.050266024939901,-0.15959190521948585,-12.733226654985629,-8.834084987485312,-8.40801999062046,-11.179886472726821,-6.958293957808337,-16.05055113489584,-10.336252972598231,-6.789343475848682,-8.301841032934362,-7.753991624817445,-3.14615005954397,-4.633423552419799,-9.216159559431162,3.3402251315785634,2.4536678497115645,-0.20326988573629023,1.3524719889926473,0.4673875423820846,-1.8437528132710668,0.4679854248479387,-0.011972303998845746,11.748498759472795,-0.8996384979575396,-1.4963571915420744,-0.19328370332937084,-1.2812037526059612,-12.413169192447185,-7.056076062121065,-10.496958939292654,-11.371545578854239,-14.850301728521572
28.076152304609217,-12.916400746626095,6.755854280306721,1.5172429560466298,-9.178629945138255,-3.706657677839985,-15.340315155940516,-11.1760533306051,-4.79445763383319,-20.689598681865846,-9.41320570294215,-3.5257519322162807,-7.450623827716754,-2.566310026836163,-5.938424072882526,-12.665961821253177,-12.108496308843996,-7.8570154265644305,3.0302436000999933,6.5055278376769365,5.301194340040638,-2.7104263593794258,-0.7870747319186648,0.4328389524443992,-3.0418358997931136,6.853089672691112,10.657386917445365,-3.204874197254412,1.3801411046607654,-13.627353855777073,-18.67597475863022,-13.377645669462709,-7.019691456018336,-13.118871547886556,-12.59297396549664
28.336673346693388,-2.936975512471463,-19.918835340682563,-5.779999217673321,-5.57990025251911,-11.07170572242103,-8.08235753556346,-0.5671406151834617,0.8049086202925082,-4.038210082250089,-8.629507584478006,-5.7475349639894375,-5.9400647098482295,-17.430467103089313,2.899996800640338,-7.137867383273942,-0.971321196988356,-4.629246886341207,-14.948523880568473,-4.86935645803851,3.3228608936183264,-5.306442445663151,3.9896478655232386,7.440170783120493,-15.453882220087962,2.6894026840573133,10.266468860608938,-0.3186423337085671,-5.6994247902975985,-9.134387417892412,-21.85301256603907,-20.58800617190127,-8.325040036535484,-16.36079136194394,-7.630178647732464
28.597194388777552,5.631585306176248,-5.867910455460333,0.17679830182032674,-4.676414668337202,-8.664680298217945,-13.332630073789915,-3.1988478116084025,-1.2454103152238076,-0.9070435548603655,-3.179816052096612,-4.394971900147539,-11.123788175082154,-3.8360951000227033,-1.8024284385860483,9.507278989174893,-5.224047643992435,-1.663814414716171,-9.813400104546872,-2.851225844377268,5.781586607852887,2.1249980959478307,13.31739223699833,21.463689183260385,-2.8018835199045498,11.235351212838395,5.254413837279799,-8.612252073881109,-1.9115388891000293,7.141819239423967,3.85605682914138,-0.5532798051635837,-4.79520376739174,-6.5468471214499,-7.401976556940099
28.857715430861724,1.8104519947282824,3.7353547763832466,-10.30255987243254,2.993355349976582,-4.4342449534035495,-5.548097613510208,-2.855534349656182,-6.469994863089823,1.5940720890296234,-4.312169797842898,3.397786567987623,-3.1159199761989385,1.2572703146902313,-5.425503192344195,8.604872602179967,0.42304136917687174,-0.40091400551227707,-3.2366128395810847,4.28942334300109,7.407578116313061,-0.14274553643531362,17.467562086570524,18.384998743045116,1.900500358946374,16.13961437032276,7.53253679174145,-10.720647487307815,0.5034608087285051,5.788532880718321,-0.5418718170217289,3.644218593822643,-2.6906170398096947,-2.0866797365570164,-5.062726131696309
29.118236472945892,-6.064835506778763,6.775686052484161,-15.997718621908462,6.09677508593245,-1.3453335600611354,1.9298276764361617,2.1111465020785545,-9.924887694419795,2.6016928456685946,-7.866890225704765,8.355851455981337,3.2870542009284236,3.2755036931691848,-4.8648284074338335,2.988397864265835,3.335546722792742,-3.1877165830696867,0.04840613695978391,12.645452044172771,8.703484236146096,-1.8032588344171927,17.513278530468824,9.615603321318076,2.7629615476350864,22.21455858582567,8.347500393290602,-2.0725642935021824,1.6129552120147537,-2.9254949317669343,-4.159096380063602,-1.9533287049721366,1.8201467044464152,-2.697455463919141,-2.3672165543730443
29.37875751503006,-9.245350622146816,2.459841727442381,-1.0663337060095728,-3.3679190903028484,-1.4976131614084807,-1.5944757251759256,11.088841080486873,-8.045045926985267,0.7284931730459903,-9.514177373654775,4.045348606603966,-3.1656185065421596,6.825760027273191,1.541883629779477,3.807914232453413,-5.034276820781997,-9.923979588250859,-2.4573010289518606,18.168157862983435,9.82312043599427,5.0246805830233825,14.873889982273568,6.192719050459573,3.5804420692786607,32.01587936980786,1.8244618046628602,17.432957748724675,1.6197190447626326,-8.148162838394,15.991711072052112,-9.510210634079158,11.287629457616276,-7.344818372705049,-0.1404069265599901
29.639278557114228,9.984256931458276,-7.898651004151361,-0.3518445869581228,-2.7808903566069603,-1.1897476250114778,-1.3548641172858424,2.512282023080161,-7.906868834911165,-10.566953783235704,-2.2670217606946608,9.865697062883555,-0.26506319476334284,2.4615075026372324,5.442950844910456,5.457369260998348,9.592746439379425,5.540549510159735,3.9813702746062063,10.195002006948926,5.854257354385254,4.064034973237767,12.4758824797932,17.776058755233407,-0.4055779590678412,21.805085545654038,11.344620677450848,5.208617641156479,-0.6521979868548442,8.572907619506168,2.265896557385531,3.4818017337129277,15.788305344657147,-11.414234006549123,12.284757502566208
29.899799599198396,6.792254606388042,-1.2253114345694485,11.530241336946801,-0.25971862853702987,-0.4861324549699475,3.952410622285015,-15.61578782694778,-14.212112298502461,-6.718533244293667,2.8819627223833777,4.376563550743185,4.595219315812756,-5.1189244257359405,0.7600800915993204,2.993274627078108,4.282904030831787,17.738385414744698,9.085403417270982,9.680884456613285,7.02557451466555,11.715513490669764,19.10832123051432,26.754272467259852,1.5887878726459803,36.44265465202261,15.502265574447847,4.693993422902622,1.524762641356574,12.642226782264515,10.603876259988283,7.281184782973014,18.33108815494279,-0.5982690740411272,14.852231850713906
30.160320641282567,1.9197931847904783,3.6226753843479855,15.798461261405919,-1.5715336415385082,-0.10548895988040385,1.8365479537403644,-14.45966101379554,-8.261070574817495,-3.375758283767027,6.9918172963614325,-3.1925584954062742,2.4963689147064088,-4.362181430488818,-1.0981982920702649,-0.2673946230142974,1.3131111424149822,17.612932436086567,8.806449584643588,7.20033453632891,4.531874998289595,22.306396700509367,26.488164263327462,29.56997543326156,4.796073558514536,41.43952351108396,16.02086534496698,5.206022621531929,4.796177552156678,6.273989758431981,15.433090515748063,7.126350544112938,13.694102024288895,6.509945963283826,15.909392626331282
30.42084168336673,1.162162386326827,0.8384350846654343,8.726394192036196,-5.684390333760575,0.6969894139922417,-7.532580153978643,8.643993359225533,11.118241841336157,-5.162537576404702,9.926638290582332,-7.545605715818056,-4.9342160609512575,6.529633368136501,2.6672902116404202,-1.9705167101813004,7.2868218392400195,6.700729376528443,5.280366159128789,3.0377409764168988,-0.7693975983925156,29.915897691923192,30.88294952168212,26.35485488654149,6.407404087408395,29.51824369669498,14.242933588700453,3.3798177300500356,6.648147307519139,-4.172313345022758,8.832177069408317,7.745195611260442,4.922799716671761,3.7464113919004376,18.67614532486914
30.681362725450903,-13.292018315797577,3.9939894808594545,13.4252781100422,4.74508245411198,6.993342098384119,3.677946250636751,3.915733935208891,9.013352006970308,0.12811750754667628,8.711354673708001,-3.79926967454071,9.25453456027094,11.076904810068982,0.5034236190820138,1.7646554525802003,4.952143512124167,11.705959101914686,17.290778551790027,19.00975294708087,14.259281326237897,18.981352234834276,32.70528809775374,25.339856639704294,3.553353003130269,41.16875427649529,12.67929468287798,6.595148934385406,2.5296627939370637,6.298602656189814,8.965825569539447,19.97831833381906,17.612489137059583,2.3782928241084846,20.15350864883385
30.941883767535067,-4.854956667734086,3.645197908611408,5.590982981867455,3.8945302248182543,5.247932656722924,5.020191235006678,11.192396036259424,6.32682686715475,4.837333991354171,12.257367519435547,3.9154357433378664,14.037246675360848,5.776203904150407,6.498272732640089,0.06358577020796474,9.524785068646224,22.204413593367462,11.201661953662324,26.791536036404977,12.693607560780265,24.58014549646282,36.179326836353766,27.267907908542384,13.331625112149595,45.89427351934364,6.329226591253246,7.1192605134085625,4.079817446573998,0.41584611576308816,5.937205523336615,13.65237094323038,16.586630651193445,6.072893013562862,11.767297831140695
