-177.758	176.604
-177.403	176.627
-177.049	175.799
-176.694	176.086
-176.339	178.963
-175.985	175.424
-175.63	178.657
-175.274	176.576
-174.921	176.949
-174.565	175.956
-174.212	181.118
-173.856	179.615
-173.501	182.42
-173.148	178.07
-172.792	183.816
-172.437	176.252
-172.084	181.495
-171.729	182.428
-171.375	178.321
-171.02	173.611
-170.665	178.141
-170.311	179.608
-169.956	185.634
-169.603	178.379
-169.248	182.072
-168.895	182.807
-168.54	178.612
-168.186	179.083
-167.831	179.299
-167.478	183.077
-167.123	183.531
-166.77	181.529
-166.415	179.9
-166.061	182.699
-165.707	184.886
-165.353	181.796
-164.999	181.784
-164.645	181.78
-164.29	179.944
-163.937	184.999
-163.583	180.851
-163.229	182.851
-162.875	184.847
-162.521	185.969
-162.167	180.554
-161.814	182.486
-161.461	181.812
-161.106	187.631
-160.753	187.306
-160.398	185.768
-160.045	184.255
-159.692	187.308
-159.338	186.339
-158.985	186.733
-158.63	188.111
-158.277	188.866
-157.924	187.029
-157.57	188.488
-157.217	191.532
-156.864	192.732
-156.509	189.4
-156.157	185.713
-155.804	187.315
-155.449	188.194
-155.097	187.486
-154.744	190.462
-154.389	190.368
-154.037	192.108
-153.684	192.365
-153.33	191.017
-152.977	189.657
-152.624	192.215
-152.271	188.505
-151.917	195.097
-151.565	190.766
-151.212	194.657
-150.859	191.929
-150.505	198.653
-150.153	196.31
-149.8	191.401
-149.447	192.872
-149.093	194.221
-148.741	192.256
-148.388	193.352
-148.036	196.527
-147.683	198.471
-147.331	194.163
-146.977	198.56
-146.624	193.769
-146.272	194.256
-145.919	198.424
-145.567	197.938
-145.215	195.12
-144.861	196.706
-144.508	201.342
-144.156	196.649
-143.804	201.498
-143.451	199.968
-143.099	195.991
-142.747	203.164
-142.395	199.708
-142.041	193.952
-141.689	197.155
-141.336	204.784
-140.984	199.081
-140.632	202.19
-140.28	204.061
-139.928	200.767
-139.576	199.41
-139.223	205.626
-138.871	205.218
-138.519	201.259
-138.167	200.127
-137.815	198.768
-137.463	203.795
-137.111	201.13
-136.759	198.23
-136.407	203.534
-136.055	206.127
-135.703	207.222
-135.351	206.815
-134.999	205.768
-134.647	205.559
-134.295	203.634
-133.944	203.921
-133.592	204.597
-133.24	206.769
-132.888	213.246
-132.536	207.401
-132.184	208.041
-131.833	201.71
-131.481	205.27
-131.129	206.496
-130.779	202.827
-130.427	203.931
-130.075	207.008
-129.724	208.64
-129.372	207.234
-129.02	205.713
-128.669	213.731
-128.317	213.523
-127.967	212.416
-127.615	210.894
-127.264	208.841
-126.912	212.751
-126.561	210.657
-126.209	210.772
-125.859	209.082
-125.508	216.215
-125.156	211.551
-124.805	210.098
-124.453	212.09
-124.103	216.296
-123.752	215.748
-123.4	216.657
-123.049	215.352
