-177.758	530.551
-177.403	534.315
-177.049	537.621
-176.694	542.429
-176.339	543.174
-175.985	545.012
-175.63	547.56
-175.274	537.62
-174.921	538.617
-174.565	544.267
-174.212	547.67
-173.856	554.625
-173.501	544.673
-173.148	547.026
-172.792	538.636
-172.437	550.063
-172.084	548.548
-171.729	554.792
-171.375	549.608
-171.02	552.7
-170.665	553.001
-170.311	547.311
-169.956	558.502
-169.603	551.007
-169.248	554.213
-168.895	556.54
-168.54	557.24
-168.186	556.19
-167.831	559.296
-167.478	560.173
-167.123	558.093
-166.77	558.968
-166.415	566.734
-166.061	561.488
-165.707	561.907
-165.353	567.868
-164.999	559.968
-164.645	560.201
-164.29	564.029
-163.937	570.719
-163.583	561.842
-163.229	561.577
-162.875	575.067
-162.521	562.087
-162.167	569.931
-161.814	566.75
-161.461	565.091
-161.106	564.611
-160.753	566.215
-160.398	574.236
-160.045	572.146
-159.692	570.88
-159.338	571.406
-158.985	581.547
-158.63	572.064
-158.277	580.344
-157.924	582.808
-157.57	575.649
-157.217	586.864
-156.864	584.207
-156.509	584.514
-156.157	578.727
-155.804	580.099
-155.449	580.653
-155.097	586.507
-154.744	577.644
-154.389	588.9
-154.037	581.601
-153.684	596.124
-153.33	593.428
-152.977	595.854
-152.624	587.692
-152.271	585.15
-151.917	590.69
-151.565	594.381
-151.212	591.33
-150.859	593.57
-150.505	595.835
-150.153	591.874
-149.8	595.66
-149.447	594.064
-149.093	602.157
-148.741	598.471
-148.388	603.72
-148.036	600.125
-147.683	599.215
-147.331	600.263
-146.977	603.034
-146.624	598.099
-146.272	609.484
-145.919	607.284
-145.567	598.839
-145.215	607.912
-144.861	620.268
-144.508	606.968
-144.156	622.539
-143.804	612.212
-143.451	609.09
-143.099	609.275
-142.747	617.693
-142.395	609.77
-142.041	622.116
-141.689	618.878
-141.336	615.577
-140.984	619.771
-140.632	614.163
-140.28	628.108
-139.928	624.595
-139.576	629.096
-139.223	629.616
-138.871	624.96
-138.519	632.669
-138.167	632.083
-137.815	629.35
-137.463	630.723
-137.111	634.115
-136.759	622.117
-136.407	627.256
-136.055	633.936
-135.703	626.811
-135.351	636.732
-134.999	642.765
-134.647	633.93
-134.295	637.807
-133.944	637.68
-133.592	631.268
-133.24	639.003
-132.888	636.682
-132.536	640.291
-132.184	637.692
-131.833	636.549
-131.481	648.576
-131.129	637.583
-130.779	633.91
-130.427	644.192
-130.075	645.967
-129.724	657.839
-129.372	648.247
-129.02	650.18
-128.669	651.476
-128.317	648.771
-127.967	658.06
-127.615	658.265
-127.264	654.662
-126.912	660.751
-126.561	649.689
-126.209	663.822
-125.859	656.418
-125.508	669.509
-125.156	655.273
-124.805	657.745
-124.453	662.993
-124.103	662.804
-123.752	672.64
-123.4	668.658
-123.049	665.967
-122.698	663.085
-122.348	664.038
-121.996	666.758
-121.645	667.718
-121.294	668.406
-120.944	669.208
-120.593	660.988
-120.241	676.455
-119.892	675.222
-119.54	674.855
-119.189	674.985
-118.838	669.037
-118.488	668.238
-118.137	680.042
-117.786	671.92
-117.436	675.821
-117.085	674.064
-116.734	686.381
-116.385	682.359
-116.033	683.547
-115.682	681.362
-115.333	693.976
-114.982	679.75
-114.632	689.504
-114.281	685.547
-113.93	699.897
-113.581	689.273
-113.23	686.646
-112.881	684.823
-112.53	682.696
-112.179	691.105
-111.829	694.287
-111.478	694.655
-111.129	694.38
-110.778	704.561
-110.429	690.156
-110.078	704.162
-109.727	703.377
-109.378	708.945
-109.027	703.921
-108.678	707.846
-108.327	705.827
-107.978	704.321
-107.627	697.692
-107.278	713.513
-106.927	720.021
-106.578	712.687
-106.228	709.227
-105.879	715.147
-105.528	714.591
-105.179	719.416
-104.828	717.301
-104.479	718.256
-104.13	728.376
-103.78	716.89
-103.431	726.759
-103.08	724.529
-102.731	724.359
-102.381	720.39
-102.032	722.876
-101.683	730.84
-101.332	730.003
-100.983	732.203
-100.633	736.826
-100.284	728.759
-99.9354	743.12
-99.585	730.423
-99.2362	732.608
-98.8874	754.538
-98.5371	731.146
-98.1883	740.397
-97.8396	740.013
-97.4893	741.199
-97.1406	742.141
-96.7919	747.605
-96.4416	746.181
-96.093	749.58
-95.7443	762.201
-95.3941	755.081
-95.0455	754.73
-94.6969	760.025
-94.3483	752.652
-93.9982	770.237
-93.6496	767.54
-93.3011	768.453
-92.9525	772.876
-92.6025	760.946
-92.254	773.194
-91.9055	774.977
-91.557	766.528
-91.207	761.995
-90.8586	779.445
-90.5101	781.48
-90.1617	785.927
-89.8133	774.932
-89.4634	791.896
-89.115	785.7
-88.7667	785.432
-88.4183	796.822
-88.07	797.476
-87.7217	789.115
-87.3719	804.137
-87.0236	806.908
-86.6754	803.232
-86.3271	809.64
-85.9789	802.507
-85.6307	808.677
-85.2825	800.696
-84.9343	819.258
-84.5846	822.976
-84.2364	821.682
-83.8883	819.619
-83.5402	831.918
-83.1921	833.943
-82.844	827.788
-82.4959	839.84
-82.1478	843.612
-81.7998	836.527
-81.4518	852.265
-81.1037	842.557
-80.7557	848.91
-80.4078	856.79
-80.0598	851.562
-79.7118	857.932
-79.3639	858.23
-79.016	863.115
-78.6681	868.814
-78.3202	867.5
-77.9723	873.917
-77.6244	875.443
-77.2766	862.499
-76.9288	870.861
-76.5809	884.999
-76.2331	881.1
-75.8854	871.544
-75.5376	896.562
-75.1898	879.965
-74.8421	906.669
-74.4944	901.934
-74.1466	907.511
-73.799	906.023
-73.4513	912.094
-73.1036	918.728
-72.7575	919.552
-72.4099	917.494
-72.0622	932.112
-71.7146	923.858
-71.3671	930.127
-71.0195	938.843
-70.6719	946.358
-70.3244	946.452
-69.9784	953.644
-69.6309	963.902
-69.2834	955.89
-68.9359	962.31
-68.5884	970.367
-68.241	972.629
-67.8951	974.212
-67.5477	987.053
-67.2003	990.374
-66.8529	993.04
-66.5055	985.746
-66.1597	1004.48
-65.8123	1003.37
-65.465	1012.34
-65.1177	1024.59
-64.7719	1027.36
-64.4246	1030.06
-64.0774	1045.24
-63.7301	1050.92
-63.3844	1063.05
-63.0372	1053.93
-62.69	1061.85
-62.3443	1063.2
-61.9971	1074.22
-61.65	1089.33
-61.3028	1100.74
-60.9572	1114.51
-60.6101	1113.29
-60.263	1123.35
-59.9175	1127.73
-59.5704	1143.98
-59.2233	1137.77
-58.8778	1165.47
-58.5308	1177.05
-58.1838	1185.46
-57.8383	1188.84
-57.4913	1204.09
-57.1459	1201.36
-56.799	1209.59
-56.452	1224.58
-56.1066	1230.47
-55.7597	1241.94
-55.4144	1249.32
-55.0675	1258.7
-54.7206	1268.7
-54.3753	1276.35
-54.0285	1287.97
-53.6832	1302.93
-53.3364	1296.42
-52.9912	1309.04
-52.6444	1310.14
-52.2992	1319.77
-51.9524	1327.08
-51.6073	1335.96
-51.2606	1341.09
-50.9154	1342.01
-50.5687	1352.53
-50.2236	1361.74
-49.8769	1364.3
-49.5318	1375.94
-49.1852	1368.19
-48.8402	1373.54
-48.4936	1385.05
-48.1485	1382.7
-47.802	1389.12
-47.457	1388.22
-47.1104	1398.99
-46.7655	1398.68
-46.4205	1405.96
-46.074	1418.45
-45.7291	1412.78
-45.3826	1426.46
-45.0377	1426.32
-44.6913	1432.49
-44.3464	1435.63
-44.0016	1448.6
-43.6552	1434.43
-43.3104	1466.05
-42.9656	1454.79
-42.6192	1443.64
-42.2744	1449.02
-41.9297	1469.67
-41.5834	1470.13
-41.2386	1474.65
-40.8939	1473.32
-40.5477	1488.65
-40.203	1488.16
-39.8583	1485.7
-39.5121	1496.41
-39.1675	1502.57
-38.8228	1502.44
-38.4767	1509.7
-38.1321	1506.23
-37.7875	1515.61
-37.4429	1511.2
-37.0968	1534.55
-36.7523	1533.14
-36.4078	1529.24
-36.0633	1538.86
-35.7172	1527.69
-35.3727	1539.44
-35.0283	1569.57
-34.6838	1550.52
-34.3379	1552.97
-33.9934	1560.97
-33.649	1567.13
-33.3046	1585.26
-32.9603	1594.98
-32.6159	1595.43
-32.27	1608.62
-31.9257	1613.05
-31.5814	1630.99
-31.2371	1624.39
-30.8928	1649.27
-30.5485	1653.08
-30.2027	1670.78
-29.8585	1671.51
-29.5142	1674.58
-29.17	1687.66
-28.8258	1707.04
-28.4816	1720.31
-28.1375	1741.46
-27.7933	1728.92
-27.4492	1727.32
-27.1035	1764.22
-26.7594	1797.26
-26.4153	1798.96
-26.0713	1800.66
-25.7272	1816.83
-25.3831	1838.39
-25.0391	1847.09
-24.6951	1862.06
-24.3511	1891.37
-24.0071	1922.32
-23.6631	1938.91
-23.3192	1948.22
-22.9752	1980.87
-22.6313	2001.48
-22.2874	2025.8
-21.9435	2035.12
-21.5996	2067.93
-21.2557	2074.49
-20.9119	2105.76
-20.568	2130.44
-20.2242	2162.11
-19.8804	2201.91
-19.5366	2236.95
-19.1928	2257.16
-18.8491	2294.97
-18.5068	2355.41
-18.1631	2373.18
-17.8194	2409.94
-17.4757	2463.58
-17.132	2512.76
-16.7883	2550.7
-16.4447	2600.31
-16.101	2643.15
-15.7574	2703.24
-15.4138	2784.96
-15.0717	2824.39
-14.7281	2919.86
-14.3845	2991.01
-14.041	3066.11
-13.6974	3144.88
-13.3539	3225.68
-13.0119	3324.33
-12.6684	3442.96
-12.325	3543.65
-11.9815	3672.04
-11.638	3747.89
-11.2961	3975.52
-10.9527	4116.39
-10.6093	4292.85
-10.2659	4449.15
-9.92254	4626.12
-9.5807	4866.38
-9.23736	5112.56
-8.89402	5359.65
-8.55071	5726.24
-8.20893	6062.21
-7.86564	6498.77
-7.52237	6949.94
-7.18064	7485
-6.8374	8088.08
-6.49417	8762.35
-6.15096	9501.49
-5.80928	10343.6
-5.4661	11431.3
-5.12293	12829.9
-4.7813	13764.7
-4.43817	14353.6
-4.09504	14398.5
-3.75346	12373.6
-3.41036	8194.25
-3.06729	4128.02
-2.72575	2202.98
-2.3827	2097.52
-2.04119	5154.19
-1.69817	25956.1
-1.35516	42303.1
-1.0137	42347.8
-0.670724	42392.7
-0.329289	42437.5
0.0136566	42482.7
0.356587	42527.9
0.697978	42572.9
1.04088	30354.6
1.38224	8355.72
1.72511	1772.72
2.06644	1012.04
2.40928	883.641
2.75211	1062.59
3.0934	2313.86
3.43619	5647.3
3.77745	10165.2
4.12022	12877.1
4.46145	13237.1
4.80419	12648.6
5.14539	11794
5.48809	10517.8
5.82926	9515.13
6.17194	8760.98
6.51308	8137.61
6.85421	7671.36
7.19684	7239.45
7.53793	6721.94
7.88054	6336.84
8.2216	6019.08
8.56418	5702.72
8.90522	5384.33
9.24776	5124.02
9.58877	4915.65
9.92976	4725.67
10.2723	4532.2
10.6132	4369.66
10.9542	4218.75
11.2966	4062.75
11.6375	3931.12
11.98	3791.61
12.3209	3686.61
12.6617	3539.58
13.0041	3450.42
13.345	3364.98
13.6858	3277.21
14.0281	3190.14
14.3689	3106.57
14.7097	3047.96
15.052	2988.21
15.3928	2921
15.7335	2866.6
16.0742	2819.59
16.4165	2754.13
16.7572	2724.58
17.0978	2672.3
17.44	2615.62
17.7807	2598.47
18.1213	2558.84
18.462	2490.08
18.8041	2479.04
19.1447	2432.35
19.4853	2387.1
19.8258	2369.87
20.1664	2355.7
20.5084	2311.12
20.849	2297.22
21.1895	2265
21.5299	2247.95
21.8704	2217.55
22.2124	2201.29
22.5529	2183.17
22.8933	2162.23
23.2337	2138.37
23.5741	2129.52
23.9145	2110.53
24.2564	2096.36
24.5968	2080.97
24.9371	2053.44
25.2774	2031.65
25.6177	2053.14
25.958	2012.16
26.2983	2009.34
26.6386	1983.13
26.9789	1980.75
27.3191	1971.94
27.6608	1956.59
28.0011	1939.64
28.3413	1942.44
28.6814	1927.85
29.0216	1919.75
29.3618	1922.8
29.7019	1901.54
30.042	1864.11
30.3821	1891.07
30.7222	1875.55
31.0623	1878.81
31.4024	1846.54
31.7424	1848.61
32.0825	1843.05
32.4225	1831.56
32.7625	1820.61
33.1025	1835.7
33.4425	1831.47
33.7824	1821.9
34.1224	1796.54
34.4623	1812.48
34.8022	1797.75
35.1421	1806.85
35.482	1795.83
35.8204	1785.12
36.1602	1794.68
36.5001	1782.82
36.8399	1770.36
37.1797	1773.19
37.5195	1760.35
37.8593	1757.06
38.1991	1772.28
38.5389	1760.67
38.8771	1766.47
39.2168	1763.19
39.5565	1774.09
39.8962	1757.34
40.2359	1757.96
40.5756	1736.47
40.9152	1741.31
41.2534	1750.67
41.593	1760.1
41.9326	1747.66
42.2722	1737.84
42.6118	1725.68
42.9498	1736.27
43.2894	1726.86
43.6289	1731.64
43.9684	1712.94
44.3064	1712.34
44.6459	1699.3
44.9854	1723.6
45.3249	1713.63
45.6628	1700.75
46.0023	1714.81
46.3417	1694.57
46.6811	1713.05
47.019	1703.56
47.3583	1701.62
47.6977	1693.93
48.0355	1687.56
48.3749	1691.77
48.7142	1700.65
49.052	1682.54
49.3913	1668.11
49.7305	1678.82
50.0683	1667.38
50.4075	1672.41
50.7468	1665.72
51.0845	1653.6
51.4237	1652.35
51.7629	1640.59
52.1005	1644.52
52.4397	1642
52.7773	1627.6
53.1164	1610.62
53.4556	1608.73
53.7932	1607.93
54.1322	1597.47
54.4698	1590.19
54.8089	1573.91
55.1464	1566.12
55.4854	1555.73
55.8244	1563.23
56.1619	1547.71
56.5009	1526.78
56.8383	1522.75
57.1773	1521.42
57.5147	1505.38
57.8537	1495.9
58.1911	1495.1
58.53	1490.06
58.8673	1471.47
59.2062	1454.91
59.5435	1445.57
59.8824	1421.62
60.2197	1430.06
60.5585	1423.69
60.8958	1432.45
61.233	1397.07
61.5718	1360.56
61.909	1396.89
62.2478	1367.05
62.585	1378.14
62.9237	1354.55
63.2609	1363.53
63.5981	1347.16
63.9367	1358.28
64.2739	1350.02
64.611	1347.85
64.9496	1327.46
65.2867	1323.82
65.6253	1323.62
65.9623	1311.99
66.2994	1309.54
66.6379	1310.27
66.975	1279.75
67.312	1294.47
67.6505	1293.07
67.9875	1290.82
68.3244	1281.61
68.6629	1262.23
68.9998	1280
69.3367	1261.66
69.6737	1275.53
70.0121	1252.97
70.3489	1252.14
70.6858	1262.5
71.0226	1244.52
71.361	1238.18
71.6978	1244.14
72.0346	1235.04
72.3714	1240.95
72.7097	1230.42
73.0465	1235.01
73.3832	1218.84
73.7199	1225.5
74.0566	1223.93
74.3949	1214.27
74.7316	1207.28
75.0682	1221.27
75.4049	1200.18
75.7415	1200.67
76.0797	1199.37
76.4163	1192.5
76.7529	1208.38
77.0895	1188.94
77.4261	1189.12
77.7626	1190.23
