Wavenumber,Original,Baseline,Corrected
170.121,16291.0,15376.480887411082,914.5191125889178
171.05084,16062.52329,15243.766786001,818.7565039989986
171.98068,15834.04657,15111.085714171697,722.9608558283035
172.91052,15605.56986,14978.47070150395,627.0991584960502
173.84036,15377.09314,14845.954777578549,531.1383624214523
174.7702,15148.61643,14713.570971976293,435.0454580237074
175.70004,14920.13971,14581.352314277989,338.78739572201084
176.62988,14691.663,14449.331834064453,242.3311659355477
177.55972,14470.65718,14317.542560916509,153.11461908349156
178.48956,14324.19016,14186.017524414989,138.17263558501145
179.4194,14177.72314,14054.789754140727,122.93338585927268
180.34923,14031.25611,13923.892279674565,107.36383032543563
181.27907,13884.78909,13793.358130597338,91.43095940266176
182.20891,13738.32207,13663.220336489894,75.10173351010599
183.13875,13591.85504,13533.511926933084,58.343113066915976
184.06859,13445.38802,13404.265931507762,41.12208849223862
184.99843,13302.10093,13275.515379794777,26.585550205223626
185.92827,13171.931,13147.293301374997,24.637698625003395
186.85811,13041.76108,13019.6327258293,22.128354170699822
187.78795,12911.59116,12892.566682738567,19.024477261433276
188.71779,12781.42123,12766.12820168368,15.293028316320488
189.64763,12651.25131,12640.350312245526,10.900997754473792
190.57747,12521.08139,12515.266044004999,5.8153459950008255
191.50731,12390.91147,12390.911389984496,8.001550304470584e-05
192.43715,12275.45696,12275.456961616843,-1.616843292140402e-06
193.36699,12192.28353,12191.725324422023,0.5582055779777875
194.29683,12109.1101,12107.188911299583,1.9211887004166783
195.22667,12025.93667,12022.085322681698,3.851347318301123
196.15651,11942.76325,11936.657213360593,6.106036639406739
197.08635,11859.58982,11851.147238128508,8.442581871491711
198.01619,11776.41639,11765.798051777685,10.618338222315288
198.94603,11693.24296,11680.852309100359,12.390650899640605
199.87587,11611.08763,11596.552664888783,14.534965111217389
200.8057,11530.20711,11513.14177393521,17.065336064790245
201.73554,11449.3266,11430.862291031899,18.46430896810125
202.66538,11368.44609,11349.956870971122,18.489219028877415
203.59522,11287.56558,11270.66816854515,16.897411454850953
204.52506,11206.68506,11193.23883854625,13.446221453750695
205.4549,11125.80455,11117.911535766698,7.8930142333028925
206.38474,11044.92404,11044.945465039062,-0.02142503906179627
207.31458,10977.79858,10977.753266543474,0.04531345652685559
208.24442,10920.36094,10911.596925550231,8.764014449769093
209.17426,10862.9233,10845.779335409714,17.143964590286487
210.1041,10805.48566,10780.296556238665,25.18910376133499
211.03394,10748.04802,10715.147770365293,32.90024963470751
211.96378,10690.61038,10650.332160117821,40.278219882178746
212.89362,10633.17274,10585.848907824477,47.32383217552342
213.82346,10575.7351,10521.697195813482,54.03790418651806
214.7533,10514.5653,10457.876206413066,56.68909358693418
215.68314,10452.10768,10394.385121951467,57.72255804853194
216.61298,10389.65005,10331.223124756927,58.42692524307313
217.54282,10327.19242,10268.389397157689,58.803022842310384
218.47266,10264.73479,10205.883121481995,58.85166851800568
219.4025,10202.27716,10143.703480058084,58.57367994191554
220.33233,10139.81954,10081.849655214204,57.96988478579624
221.26217,10077.36191,10020.320829278611,57.041080721388425
222.19201,10042.06412,9959.116184579567,82.94793542043226
223.12185,10009.31694,9898.23490344534,111.08203655466059
224.05169,9976.56976,9837.676168204207,138.89359179579333
224.98153,9943.82258,9777.439161184442,166.3834188155579
225.91137,9911.07541,9717.523064714325,193.55234528567416
226.84121,9878.32823,9657.927061122136,220.4011688778628
227.77105,9845.58105,9598.650332736166,246.9307172638346
228.70089,9812.58088,9539.692061884716,272.88881811528336
229.63073,9777.21704,9481.051430896086,296.1656091039131
230.56057,9741.85321,9422.727622098584,319.1255879014152
