Wavenumber,Original,Baseline,Corrected
19.8258,1868.36,1841.0410230310642,27.318976968935658
20.1664,1859.44,1826.276560394363,33.163439605636995
20.5084,1852.27,1811.5161558862021,40.75384411379787
20.849,1821.51,1796.763867635121,24.74613236487903
21.1895,1783.9,1782.0237537696576,1.876246230342531
21.5299,1797.14,1767.29987241835,29.840127581649995
21.8704,1769.0,1752.6213899743677,16.37861002563227
22.2124,1758.54,1738.0174728308791,20.52252716912085
22.5529,1732.03,1723.5172873810525,8.51271261894749
22.8933,1709.15,1709.150000018055,-1.8054834072245285e-08
23.2337,1717.62,1694.9447771350538,22.675222864946136
23.5741,1690.44,1680.885002059946,9.554997940054136
23.9145,1688.72,1666.9540585826305,21.765941417369504
24.2564,1657.04,1653.135330493008,3.9046695069919224
24.5968,1643.9,1639.4122015809785,4.487798419021601
24.9371,1651.43,1625.783926414239,25.646073585761087
25.2774,1615.59,1612.2497595604862,3.3402404395137637
25.6177,1630.5,1598.8089555874171,31.69104441258287
25.958,1624.86,1585.4612655567375,39.398734443262356
26.2983,1623.01,1572.2064405301508,50.80355946984923
26.6386,1600.07,1559.04423156936,41.02576843064003
26.9789,1588.01,1545.9743897360672,42.03561026393277
27.3191,1590.16,1532.9966660919747,57.16333390802538
27.6608,1570.38,1520.1108116987837,50.269188301216445
28.0011,1569.66,1507.3165776181952,62.343422381804885
28.3413,1559.07,1494.6137149119093,64.45628508809068
28.6814,1553.37,1482.0019746416256,71.36802535837433
29.0216,1560.16,1469.481107869044,90.678892130956
29.3618,1546.43,1457.0508656558638,89.37913434413622
29.7019,1546.98,1444.7109990637837,102.26900093621634
30.042,1528.25,1432.4612591545026,95.78874084549739
30.3821,1514.0,1420.301396989719,93.69860301028098
30.7222,1512.3,1408.231163631132,104.068836368868
31.0623,1516.87,1396.2503101404407,120.61968985955923
31.4024,1498.96,1384.3585875793399,114.60141242066015
31.7424,1495.55,1372.5557470095237,122.9942529904763
32.0825,1497.72,1360.8415394926853,136.87846050731468
32.4225,1484.43,1349.215716090519,135.21428390948108
32.7625,1484.15,1337.6780278647184,146.4719721352817
33.1025,1483.13,1326.2282258769762,156.90177412302387
33.4425,1478.9,1314.8660611889843,164.0339388110158
33.7824,1468.21,1303.5912848624343,164.6187151375657
34.1224,1470.99,1292.4036479590186,178.5863520409814
34.4623,1473.45,1281.3029015404275,192.1470984595726
34.8022,1462.39,1270.2887966683513,192.10120333164878
35.1421,1449.1,1259.36108440448,189.73891559551998
35.482,1458.09,1248.519515810502,209.57048418949785
35.8204,1464.64,1237.763841948107,226.87615805189307
36.1602,1457.13,1227.093813878984,230.03618612101604
36.5001,1448.36,1216.5091826648218,231.85081733517814
36.8399,1456.42,1206.0096993673078,250.41030063269227
37.1797,1445.74,1195.5951150481299,250.14488495187015
37.5195,1447.58,1185.2651807689756,262.31481923102433
37.8593,1434.63,1175.0196475915322,259.61035240846786
38.1991,1450.68,1164.858266577487,285.82173342251303
38.5389,1437.95,1154.7807887885274,283.16921121147266
38.8771,1434.88,1144.78696528634,290.09303471366
39.2168,1439.38,1134.876547132612,304.5034528673882
39.5565,1424.95,1125.049285389029,299.90071461097114
39.8962,1419.59,1115.3049311172772,304.2850688827227
40.2359,1428.47,1105.6432353790426,322.8267646209574
40.5756,1431.3,1096.0639492360103,335.2360507639896
40.9152,1424.59,1086.5668237498653,338.0231762501346
41.2534,1423.84,1077.1516099822916,346.68839001770834
41.593,1414.94,1067.8180589949727,347.12194100502734
41.9326,1416.5,1058.5659218495919,357.93407815040814
42.2722,1430.94,1049.394949607832,381.54505039216815
42.6118,1404.38,1040.3048933313764,364.0751066686237
42.9498,1427.97,1031.2955040819077,396.67449591809236
43.2894,1410.42,1022.3665329211084,388.0534670788917
43.6289,1407.05,1013.5177309106605,393.5322690893395
43.9684,1401.21,1004.748849112245,396.461150887755
44.3064,1418.65,996.0596385875438,422.59036141245633
44.6459,1406.71,987.4498503982383,419.2601496017618
44.9854,1415.17,978.9192356060099,436.25076439399015
