Wavenumber,Original,Baseline,Corrected
900.53082,2344276.0,2291375.3146772822,52900.68532271776
901.8009,2330543.0,2285357.2181059606,45185.78189403936
903.07098,2322717.0,2279341.0147000267,43375.98529997328
904.34082,2315505.0,2273328.597624868,42176.402375131845
905.60907,2306968.0,2267321.860045871,39646.13995412877
906.87866,2300174.0,2261322.695128424,38851.30487157591
908.14807,2288195.0,2255332.996037914,32862.00396208605
909.41583,2283911.0,2249354.655939729,34556.34406027105
910.68506,2274414.0,2243389.5679992572,31024.43200074276
911.95404,2268894.0,2237439.625381887,31454.37461811304
913.22137,2260187.0,2231506.721253006,28680.278746994212
914.49011,2250914.0,2225592.748778001,25321.25122199906
915.75714,2243533.0,2219699.601122259,23833.398877740838
917.02557,2238038.0,2213829.1714511677,24208.82854883233
918.29388,2227042.0,2207983.352930114,19058.64706988586
919.56049,2222011.0,2202164.038724486,19846.961275514215
920.82697,2212847.0,2196373.1219996694,16473.878000330646
922.09485,2205430.0,2190612.4959210516,14817.504078948405
923.36102,2199919.0,2184884.05365402,15034.946345979813
924.62854,2193916.0,2179189.688363962,14726.311636038125
925.89441,2183356.0,2173531.2932162625,9824.706783737522
927.16022,2179296.0,2167910.7613763087,11385.238623691257
928.42731,2171828.0,2162329.9860094865,9498.013990513515
929.69281,2166373.0,2156790.8602811815,9582.139718818478
930.95807,2157268.0,2151295.2773567806,5972.7226432194
932.22485,2155264.0,2145845.13040167,9418.869598329999
933.48987,2147757.0,2140442.3125812365,7314.687418763526
934.7547,2138069.0,2135088.7170608663,2980.2829391337
936.01953,2135334.0,2129786.2370059458,5547.762994054239
937.28412,2126293.0,2124536.765581861,1756.2344181388617
938.54858,2124192.0,2119342.1959539982,4849.804046001751
939.81287,2115640.0,2114204.5992936846,1435.4007063154131
941.07855,2111849.0,2109126.046772247,2722.9532277528197
942.34259,2104059.0,2104108.737722523,-49.737722523044795
943.60645,2099228.0,2099154.8714773497,73.12852265033871
944.87018,2097887.0,2094262.7032397895,3624.2967602105346
946.13373,2090366.0,2089431.739425786,934.2605742139276
947.39581,2086409.0,2084661.4864512833,1747.51354871667
948.65906,2081172.0,2079951.4507322256,1220.5492677744478
949.92224,2076604.0,2075301.1386845561,1302.861315443879
951.18524,2071613.0,2070710.0567242173,902.9432757827453
