Wavenumber,Original,Predicted_Baseline,Corrected_Predicted,Default_Baseline,Corrected_Default
125.671,1136.01,1112.8625240695003,23.147475930499695,1119.98871803243,16.021281967570076
126.004,1120.49,1112.8809708399897,7.609029160010323,1120.2409184061758,0.24908159382425765
126.337,1123.29,1112.9019619241876,10.388038075812347,1120.4906085289815,2.7993914710184526
126.67,1135.68,1112.9264587661548,22.753541233845226,1120.7122805628346,14.967719437165442
127.004,1130.74,1112.9554228099519,17.78457719004814,1120.9339525966877,9.806047403312277
127.337,1132.98,1112.9898154996392,19.990184500360783,1121.1556246305408,11.824375369459176
127.67,1125.67,1113.0305982792768,12.6394017207233,1121.377296664394,4.29270333560612
128.003,1123.12,1113.0787325929239,10.04126740707602,1121.5989686982473,1.5210313017526005
128.336,1135.87,1113.1351798846392,22.734820115360662,1121.8053475697943,14.06465243020557
128.669,1131.21,1113.2009015984816,18.009098401518486,1122.0117264413411,9.198273558658911
129.002,1139.2,1113.276859178509,25.92314082149096,1122.218105312888,16.981894687112117
129.336,1137.98,1113.3640140687796,24.615985931220393,1122.4244841844345,15.555515815565514
129.669,1140.45,1113.4633277133503,26.986672286649764,1122.6308630559813,17.819136944018737
130.002,1133.85,1113.5757615562773,20.274238443722652,1122.837241927528,11.012758072471797
130.335,1136.84,1113.7022770416158,23.137722958384074,1123.043620799075,13.796379200925003
130.667,1137.66,1113.8438356134207,23.81616438657943,1123.249999670622,14.410000329378136
131.0,1134.29,1114.0013987157463,20.288601284253673,1123.456378542169,10.833621457830986
131.333,1135.03,1114.1759277926474,20.8540722073526,1123.662757413716,11.367242586283965
131.666,1114.09,1114.368384288179,-0.2783842881790406,1123.869136285263,-9.779136285263121
131.998,1124.93,1114.5797296463963,10.350270353603719,1124.1771334868604,0.7528665131396792
132.331,1130.39,1114.8096294378101,15.580370562189955,1124.4775296146242,5.912470385375855
132.665,1145.21,1115.05774923293,30.152250767069972,1124.7779257423883,20.432074257611703
132.998,1139.03,1115.323754602266,23.706245397733937,1125.0783218701524,13.95167812984755
133.331,1135.48,1115.6073111163284,19.87268888367157,1125.3787179979165,10.101282002083508
133.663,1136.18,1115.9080843456247,20.271915654375334,1125.6791141256806,10.500885874319465
133.996,1143.34,1116.2257398606614,27.114260139338512,1125.9795102534447,17.36048974655523
134.329,1126.77,1116.5599432319448,10.21005676805521,1126.279906381209,0.49009361879097924
134.661,1147.0,1116.9103600299802,30.08963997001979,1126.575343443223,20.42465655677711
134.994,1132.03,1117.2766558252736,14.753344174726408,1126.8707805052368,5.159219494763192
135.327,1128.55,1117.6584961883304,10.891503811669509,1127.1662175672507,1.3837824327492854
135.659,1144.52,1118.055546689656,26.46445331034397,1127.4476813534245,17.072318646575468
135.992,1140.34,1118.4674728997552,21.872527100244724,1127.7291451395986,12.610854860401332
136.324,1145.11,1118.893940389133,26.216059610866978,1128.0106089257729,17.099391074227015
136.657,1141.42,1119.3346147282934,22.085385271706627,1128.292072711947,13.127927288053115
136.989,1140.09,1119.7891614877408,20.300838512259133,1128.573536498121,11.516463501878889
137.322,1138.08,1120.2572462379787,17.822753762021193,1128.855000284295,9.224999715704826
137.654,1150.31,1120.73853454951,29.571465450489995,1129.1364640704692,21.17353592953077
137.987,1141.51,1121.2326919928378,20.27730800716222,1129.4179278566432,12.092072143356745
138.319,1130.28,1121.7393841384646,8.540615861535343,1129.6993916428175,0.5806083571824274
138.652,1129.12,1122.258276556892,6.861723443107849,1129.9749721294784,-0.8549721294784831
138.983,1146.03,1122.7890348186213,23.24096518137867,1130.2592500934045,15.770749906595483
139.315,1149.09,1123.331324494154,25.758675505845986,1130.5435280573304,18.54647194266954
139.648,1157.54,1123.8848111539908,33.655188846009196,1130.8278060212565,26.71219397874347
139.98,1148.44,1124.4491603686324,23.990839631367635,1131.1120839851828,17.32791601481722
140.312,1142.94,1125.02403770858,17.9159622914201,1131.396361949109,11.543638050891104
140.645,1140.15,1125.6091087443338,14.540891255666338,1131.680639913035,8.469360086965025
140.977,1148.19,1126.2040390463935,21.985960953606536,1131.9649178769612,16.225082123038874
141.309,1157.4,1126.8084941852585,30.591505814741595,1132.2491958408873,25.150804159112795
141.642,1154.71,1127.4221397314284,27.28786026857165,1132.5334738048134,22.176526195186625
141.974,1141.41,1128.0446412554024,13.365358744597643,1132.8177517687395,8.592248231260555
142.305,1149.39,1128.675664327679,20.714335672321113,1133.1020297326656,16.287970267334458
142.637,1152.65,1129.3148745187568,23.335125481243267,1133.3863076965918,19.263692303408334
142.97,1137.57,1129.9619373991347,7.608062600865196,1133.670585660518,3.8994143394818366
143.302,1142.5,1130.6165185393113,11.8834814606887,1133.9157407471214,8.58425925287861
143.634,1138.55,1131.2782835097848,7.271716490215113,1134.1608958337251,4.389104166274819
143.966,1148.5,1131.9468978810537,16.5531021189463,1134.362086159408,14.137913840592091
144.298,1150.99,1132.6220272236162,18.367972776383795,1134.5632764850907,16.426723514909327
144.629,1137.61,1133.303337107971,4.306662892028953,1134.7644668107735,2.845533189226444
144.961,1160.84,1133.9904931046162,26.849506895383684,1134.9370361285153,25.902963871484644
145.294,1163.75,1134.6831607840495,29.066839215950495,1135.109605446257,28.640394553742908
145.626,1142.87,1135.3810057167677,7.488994283232159,1135.282174763999,7.587825236000981
145.958,1138.0,1136.0836934732674,1.9163065267325692,1135.4547440817405,2.5452559182594996
146.289,1151.29,1136.790889624045,14.49911037595507,1135.6016836418462,15.68831635815377
146.621,1147.69,1137.5022597395964,10.187740260403643,1135.7486232019521,11.94137679804794
146.953,1144.71,1138.217469390418,6.492530609581991,1135.8955627620583,8.814437237941775
147.285,1139.02,1138.936184147005,0.08381585299503058,1136.0425023221644,2.977497677835572
147.617,1142.01,1139.658069579852,2.351930420147937,1136.1594786800463,5.850521319953714
147.948,1145.2,1140.382837445666,4.817162554334118,1136.2764550379281,8.923544962071901
148.28,1161.65,1141.1101995011525,20.539800498847626,1136.39343139581,25.25656860419008
148.612,1142.91,1141.8398675030176,1.0701324969825237,1136.5104077536919,6.3995922463082024
148.944,1144.68,1142.5715532079664,2.1084467920336465,1136.6273841115737,8.052615888426317
149.274,1158.21,1143.3049683727024,14.905031627297603,1136.7443604694556,21.465639530544422
149.606,1147.81,1144.0398247539288,3.770175246071176,1136.8613368273375,10.948663172662464
149.938,1153.84,1144.775834108348,9.06416589165201,1136.9783131852193,16.86168681478057
150.269,1150.18,1145.5127081926628,4.667291807337278,1137.0952895431012,13.084710456898847
150.601,1151.05,1146.2501587635747,4.799841236425209,1137.2122659009829,13.837734099017098
150.932,1149.03,1146.9878975777847,2.0421024222152937,1137.3292422588645,11.700757741135476
