Wavenumber,Original,Predicted_Baseline,Corrected_Predicted,Default_Baseline,Corrected_Default
347.32945,0.942685,0.3832985888236308,0.5593864111763691,0.8795786258332265,0.06310637416677345
348.10417,0.953052,0.37398048536359857,0.5790715146364014,0.8786630443916724,0.07438895560832759
348.87888,0.91739,0.36469597791306985,0.5526940220869302,0.8777474629501182,0.039642537049881854
349.6536,0.913224,0.3554450198645801,0.5577789801354199,0.8768318815085641,0.036392118491435976
350.42832,0.988612,0.34622756461066456,0.6423844353893355,0.8759163000670102,0.11269569993298989
351.20304,1.008453,0.3370435655438583,0.6714094344561418,0.875000718625456,0.133452281374544
351.97775,0.95354,0.3278929760566962,0.6256470239433038,0.874085137183902,0.07945486281609804
352.75247,0.993532,0.3187757495417131,0.6747562504582869,0.873169555742348,0.12036244425765197
353.52719,0.968419,0.3096918393914436,0.6587271606085564,0.8722539743007938,0.09616502569920626
354.30191,0.929474,0.3006411989984223,0.6288328010015778,0.8713383928592398,0.05813560714076027
355.07662,0.96685,0.2916237817551835,0.6752262182448165,0.8704228114176856,0.09642718858231436
355.85134,1.010665,0.28263954105426137,0.7280254589457386,0.8695072299761315,0.14115777002386842
356.62606,0.950212,0.27368843028819,0.6765235697118099,0.8685916485345774,0.08162035146542257
357.40077,1.010093,0.2647704028495033,0.7453225971504966,0.8676760670930235,0.14241693290697643
358.17549,0.850669,0.2558854121307352,0.5947835878692649,0.8667604856514695,-0.01609148565146945
358.95021,0.980337,0.2470334115244193,0.7333035884755807,0.8660148589187124,0.11432214108128758
359.72493,0.95168,0.2382143544230893,0.7134656455769106,0.8652692321859558,0.08641076781404422
360.49964,0.936235,0.2294281942192788,0.7068068057807213,0.8645236054531988,0.0717113945468012
361.27436,0.950239,0.2206748843055212,0.7295641156944788,0.8637779787204422,0.08646102127955779
362.04908,0.870604,0.21195437807435,0.65864962192565,0.8630323519876852,0.007571648012314802
362.8238,0.936803,0.2032666289182984,0.7335363710817017,0.8622103458684469,0.07459265413155314
363.59851,0.957858,0.19461159022989943,0.7632464097701006,0.8613883397492087,0.09646966025079129
364.37323,0.999515,0.18598921540168642,0.8135257845983136,0.8605663336299705,0.13894866637002956
365.14795,0.923023,0.17739945782619265,0.7456235421738073,0.8597443275107323,0.06327867248926777
365.92267,0.911191,0.16884227089595125,0.7423487291040487,0.8589223213914938,0.05226867860850615
366.69738,0.921989,0.16031760800349537,0.7616713919965046,0.8581003152722556,0.06388868472774434
367.4721,0.974872,0.1518254225413581,0.8230465774586418,0.8572783091530173,0.11759369084698268
368.24682,0.951802,0.14336566790207256,0.8084363320979275,0.8564563030337788,0.0953456969662212
369.02153,0.918418,0.13493829747817182,0.7834797025218281,0.8556342969145403,0.06278370308545966
369.79625,0.957107,0.12654326466218885,0.8305637353378112,0.8548122907953019,0.10229470920469819
370.57097,0.94049,0.1181805228466565,0.8223094771533436,0.8539902846760634,0.08649971532393663
371.34569,0.97268,0.10985002542410761,0.8628299745758924,0.8531682785568252,0.11951172144317479
372.1204,0.908486,0.10155172578707498,0.8069342742129251,0.852346272437587,0.05613972756241303
372.89512,0.921829,0.09328557732809135,0.8285434226719086,0.8515242663183488,0.07030473368165124
373.66984,0.918526,0.0850515334396894,0.8334744665603105,0.8507022601991104,0.06782373980088952
374.44456,0.87705,0.07684954751440173,0.8002004524855982,0.8498802540798721,0.027169745920127886
375.21927,0.942885,0.06867957294476101,0.874205427055239,0.8490582479606337,0.0938267520393663
375.99399,0.940686,0.060541563123299794,0.8801444368767002,0.8482362418413953,0.09244975815860468
376.76871,0.930114,0.052435471442550646,0.8776785285574493,0.8474142357221571,0.08269976427784287
377.54342,0.920157,0.04436125129504614,0.8757957487049539,0.8465922296029189,0.07356477039708109
378.31814,0.874515,0.03631885607331881,0.8381961439266812,0.8457702234836807,0.028744776516319348
379.09286,0.911344,0.028308239169901238,0.8830357608300988,0.8449482173644424,0.06639578263555768
379.86758,0.913418,0.020329353977325923,0.893088646022674,0.844126211245204,0.06929178875479591
380.64229,0.895107,0.01238215388812539,0.8827248461118746,0.8433042051259659,0.05180279487403405
381.41701,0.918526,0.004466592294832149,0.9140594077051678,0.8424821990067278,0.07604380099327213
382.19173,0.939057,-0.0034173774100212826,0.9424743774100213,0.8416601928874896,0.09739680711251042
382.96645,0.994353,-0.011269801833902394,1.0056228018339024,0.8408381867682515,0.15351481323174854
383.74116,0.928568,-0.019090727584278676,0.9476587275842786,0.8400161806490133,0.08855181935098666
384.51588,0.930813,-0.026880201268617617,0.9576932012686176,0.8391941745297749,0.09161882547022515
385.2906,0.917328,-0.034638269494386704,0.9519662694943868,0.8383721684105366,0.0789558315894634
386.06532,0.846502,-0.04236497886905341,0.8888669788690534,0.8375501622912984,0.00895183770870156
386.84003,0.917325,-0.05006037600008519,0.9673853760000851,0.8366371735605955,0.08068782643940442
387.61475,0.919703,-0.05772450749494948,0.9774275074949496,0.8357241848298925,0.08397881517010752
388.38947,1.009888,-0.06535741996111372,1.0752454199611137,0.8348111960991895,0.17507680390081037
389.16418,0.908298,-0.07295916000604535,0.9812571600060453,0.8338982073684865,0.07439979263151353
389.9389,0.926101,-0.08052977423721182,1.0066307742372118,0.8329852186377835,0.09311578136221643
390.71362,0.912424,-0.08806930926208055,1.0004933092620805,0.8320722299070803,0.08035177009291972
391.48834,0.868517,-0.09557781168811896,0.964094811688119,0.8311592411763772,0.0373577588236228
392.26305,0.955213,-0.10305532812279442,1.0582683281227945,0.8302462524456741,0.12496674755432591
393.03777,0.939465,-0.11050190517357428,1.0499669051735743,0.8293332637149707,0.11013173628502926
393.81249,0.940007,-0.11791758944792584,1.057924589447926,0.8284202749842675,0.11158672501573252
394.58721,0.874606,-0.1253024275533164,0.9999084275533163,0.8275072862535643,0.047098713746435705
395.36192,0.961318,-0.13265646609721313,1.093974466097213,0.8265942975228612,0.13472370247713883
396.13664,0.854058,-0.1399797516870833,0.9940377516870833,0.825681308792158,0.02837669120784203
396.91136,0.928507,-0.147272330930394,1.075779330930394,0.8247683200614547,0.10373867993854524
397.68608,0.988347,-0.15453425043461233,1.1428812504346122,0.8238553313307516,0.16449166866924836
398.46079,0.86681,-0.16176555680720536,1.0285755568072052,0.8229423426000485,0.043867657399951465
399.23551,0.881932,-0.16896629665564022,1.0508982966556402,0.8220293538693456,0.059902646130654436
400.01023,0.906218,-0.1761365165873839,1.0823545165873838,0.8211163651386427,0.08510163486135724
400.78494,0.882394,-0.18327626320990342,1.0656702632099035,0.8202033764079397,0.06219062359206029
401.55966,0.841737,-0.19038558313066584,1.0321225831306657,0.8192903876772365,0.02244661232276346
402.33438,0.902159,-0.19746452295713815,1.0996235229571383,0.8183773989465334,0.08378160105346666
403.1091,0.85832,-0.20451312929678747,1.0628331292967874,0.8174644102158303,0.0408555897841697
403.88381,0.915573,-0.21153144875708083,1.1271044487570807,0.8165514214851273,0.0990215785148727
404.65853,0.861796,-0.21851952794548515,1.0803155279454852,0.8156384327544243,0.04615756724557574
405.43325,0.954426,-0.22547741346946729,1.1799034134694673,0.8147254440237213,0.13970055597627873
406.20797,0.864998,-0.232405151936494,1.097403151936494,0.8138124552930183,0.05118554470698178
406.98268,0.881501,-0.23930278995403187,1.120803789954032,0.8128994665623152,0.06860153343768483
407.7574,0.923569,-0.24617037412954723,1.1697393741295472,0.8119864778316119,0.11158252216838804
408.53212,0.84508,-0.2530079510705062,1.0980879510705064,0.8110734891009088,0.034006510899091236
409.30684,0.899373,-0.2598155673843747,1.1591885673843747,0.8101605003702056,0.08921249962979438
410.08155,0.939312,-0.2665932696786186,1.2059052696786186,0.8092475116395025,0.13006448836049755
410.85627,0.827833,-0.27334110456070343,1.1011741045607035,0.8083345229087993,0.019498477091200783
411.63099,0.894769,-0.28005911863809474,1.1748281186380947,0.8072257371835527,0.08754326281644731
412.4057,0.896622,-0.2867473585182581,1.183369358518258,0.8061169514583062,0.09050504854169383
413.18042,0.915408,-0.2934058708086591,1.208813870808659,0.8050081657330598,0.11039983426694022
413.95514,0.837879,-0.30003470211676336,1.1379137021167633,0.8038993800078132,0.033979619992186794
414.72986,0.833703,-0.3066338990500366,1.1403368990500367,0.8027905942825666,0.030912405717433367
415.50457,0.902536,-0.3132035082159442,1.2157395082159441,0.8016818085573201,0.10085419144267993
416.27929,0.892998,-0.31974357622195193,1.2127415762219518,0.8005730228320735,0.09242497716792641
417.05401,0.890216,-0.32625414967552546,1.2164701496755255,0.799464237106827,0.090751762893173
417.82873,0.892843,-0.33273527518413076,1.2255782751841309,0.7983554513815803,0.09448754861841979
418.60344,0.852911,-0.3391869993552336,1.1920979993552336,0.7972466656563335,0.055664334343666466
419.37816,0.886464,-0.3456093687962996,1.2320733687962997,0.7961378799310865,0.0903261200689135
420.15288,0.88775,-0.3520024301147944,1.2397524301147944,0.7950290942058396,0.09272090579416048
420.9276,0.84853,-0.3583662299181831,1.2068962299181831,0.7939203084805926,0.05460969151940742
421.70231,0.945309,-0.36470081481393074,1.3100098148139308,0.7928115227553457,0.15249747724465423
422.47703,0.891512,-0.37100623140950206,1.262518231409502,0.7917027370300986,0.09980926296990134
423.25175,0.827359,-0.3772825263123619,1.2046415263123618,0.7905939513048518,0.036765048695148184
424.02646,0.896369,-0.3835297461299748,1.279898746129975,0.7894851655796048,0.10688383442039517
424.80118,0.833491,-0.3897479374698049,1.223238937469805,0.7883763798543578,0.04511462014564216
425.5759,0.899237,-0.39593714693931625,1.295174146939316,0.7872675941291108,0.1119694058708891
426.35062,0.912281,-0.40209742114597286,1.3143784211459728,0.7861588084038639,0.12612219159613614
427.12533,0.836199,-0.4082288066972385,1.2444278066972385,0.7850500226786169,0.05114897732138313
427.90005,0.90278,-0.41433135020057704,1.3171113502005771,0.7839412369533699,0.1188387630466301
428.67477,0.880858,-0.42040509826345196,1.301263098263452,0.782832451228123,0.09802554877187708
429.44949,0.895323,-0.4264500974933265,1.3217730974933266,0.7817236655028759,0.11359933449712412
430.2242,0.935005,-0.43246639449766394,1.367471394497664,0.780614879777629,0.15439012022237097
430.99892,0.852738,-0.43845403588392734,1.2911920358839273,0.779506094052382,0.07323190594761797
431.77364,0.832407,-0.44441306825957977,1.2768200682595798,0.7783973083271349,0.05400969167286507
432.54835,0.8262,-0.45034353823208423,1.2765435382320842,0.777288522601888,0.04891147739811208
433.32307,0.827934,-0.45624549240890355,1.2841794924089034,0.776179736876641,0.05175426312335896
434.09779,0.854867,-0.4621189773975005,1.3169859773975006,0.7750709511513939,0.07979604884860614
434.87251,0.869653,-0.46796403980533774,1.3376170398053377,0.7739621654261469,0.09569083457385308
435.64722,0.866139,-0.4737807262398777,1.3399197262398777,0.7728533797009,0.09328562029910004
436.42194,0.885937,-0.47956908330858283,1.3655060833085828,0.771744593975653,0.11419240602434699
437.19666,0.853993,-0.4853291576189153,1.3393221576189154,0.770635808250406,0.083357191749594
437.97138,0.907521,-0.4910609957783372,1.3985819957783372,0.769527022525159,0.137993977474841
438.74609,0.841307,-0.4967646443943103,1.3380716443943104,0.7684182367999122,0.07288876320008786
439.52081,0.953378,-0.5024401500742963,1.4558181500742964,0.7673094510746654,0.18606854892533453
440.29553,0.872888,-0.5080875594257568,1.3809755594257567,0.7662006653494186,0.10668733465058144
441.07025,0.815596,-0.5137069190561534,1.3293029190561534,0.7650918796241717,0.0505041203758283
441.84496,0.806404,-0.5192982755729478,1.3257022755729477,0.7639830938989248,0.042420906101075184
442.61968,0.8642,-0.5248616755836013,1.3890616755836014,0.7628743081736779,0.10132569182632212
443.3944,0.836339,-0.5303971656955746,1.3667361656955745,0.7617655224484308,0.07457347755156929
444.16911,0.870787,-0.5359047925163283,1.4066917925163283,0.7606567367231838,0.11013026327681619
444.94383,0.86056,-0.5413846026533231,1.401944602653323,0.7595479509979369,0.10101204900206306
445.71855,0.838759,-0.5468366427140198,1.3855956427140197,0.7584391652726901,0.08031983472730997
446.49327,0.808319,-0.5522609593058787,1.3605799593058787,0.7573303795474432,0.05098862045255681
447.26798,0.781884,-0.55765759903636,1.3395415990363602,0.7562215938221963,0.025662406177803687
448.0427,0.821283,-0.5630266085129234,1.3843096085129234,0.7551128080969496,0.0661701919030504
448.81742,0.869565,-0.5683680343430285,1.4379330343430285,0.7540040223717029,0.11556097762829709
449.59214,0.844106,-0.5736819231341345,1.4177879231341346,0.7528952366464563,0.09121076335354372
450.36685,0.787656,-0.5789683214937001,1.3666243214937002,0.7517864509212095,0.035869549078790475
451.14157,0.840325,-0.5842272760291842,1.4245522760291842,0.7506776651959629,0.08964733480403708
451.91629,0.847257,-0.5894588333480453,1.4367158333480452,0.7495688794707163,0.09768812052928377
452.69101,0.798024,-0.5946630400577411,1.3926870400577411,0.7484600937454696,0.04956390625453033
453.46572,0.836237,-0.5998399427657296,1.4360769427657296,0.7473513080202229,0.08888569197977714
454.24044,0.831497,-0.6049895880794686,1.4364865880794686,0.7462425222949762,0.08525447770502381
455.01516,0.784832,-0.6101120226064155,1.3949440226064156,0.7451337365697296,0.039698263430270386
455.78987,0.840603,-0.6152072929540274,1.4558102929540273,0.7440249508444831,0.09657804915551693
456.56459,0.847169,-0.6202754457297611,1.467444445729761,0.7429161651192363,0.10425283488076365
457.33931,0.865837,-0.6253165275410729,1.4911535275410728,0.7418073793939897,0.1240296206060103
458.11403,0.863598,-0.630330584995419,1.4939285849954191,0.7406985936687429,0.12289940633125707
458.88874,0.770285,-0.6353176647002554,1.4056026647002553,0.7395898079434965,0.030695192056503506
459.66346,0.785828,-0.6402778132630378,1.4261058132630378,0.73848102221825,0.04734697778175001
460.43818,0.839764,-0.6452110772912216,1.4849750772912216,0.7373722364930034,0.10239176350699652
461.2129,0.838577,-0.6501175033922628,1.4886945033922627,0.7362634507677571,0.1023135492322429
461.98761,0.837485,-0.654997138173617,1.492482138173617,0.7351546650425106,0.10233033495748944
462.76233,0.962872,-0.6598500282427393,1.6227220282427393,0.7340458793172641,0.2288261206827359
463.53705,0.837312,-0.6646762202070845,1.5019882202070844,0.7329370935920176,0.1043749064079823
464.31177,0.857568,-0.6694757606741074,1.5270437606741074,0.7318283078667712,0.12573969213322878
465.08648,0.849545,-0.6742486962512625,1.5237936962512624,0.7307195221415247,0.1188254778584753
465.8612,0.836923,-0.6789950735460036,1.5159180735460036,0.7296107364162783,0.1073122635837217
466.63592,0.799119,-0.6837149391657844,1.4828339391657845,0.7285019506910319,0.07061704930896817
467.41063,0.838691,-0.6884083397180579,1.527099339718058,0.7273931649657853,0.11129783503421464
468.18535,0.779463,-0.6930753218102766,1.4725383218102768,0.7262843792405388,0.053178620759461226
468.96007,0.798633,-0.6977159320498924,1.4963489320498924,0.7251755935152923,0.07345740648470778
469.73479,0.788051,-0.7023302170443565,1.4903812170443564,0.7240668077900458,0.0639841922099541
470.5095,0.808394,-0.7069182234011199,1.5153122234011198,0.7229580220647993,0.08543597793520064
471.28422,0.891865,-0.711479997727633,1.603344997727633,0.7218492363395528,0.17001576366044724
472.05894,0.732175,-0.7160155866313467,1.4481905866313467,0.7207404506143064,0.01143454938569366
472.83366,0.827805,-0.7205250367197112,1.5483300367197113,0.7195156299934067,0.10828937000659333
473.60837,0.739494,-0.7250083946001771,1.464502394600177,0.7182908093725071,0.021203190627492874
474.38309,0.78157,-0.7294657068801939,1.5110357068801938,0.7170659887516075,0.06450401124839245
475.15781,0.839571,-0.7338970201672117,1.5734680201672115,0.7158411681307079,0.1237298318692921
475.93252,0.799547,-0.7383023810686806,1.5378493810686806,0.7146163475098083,0.08493065249019172
476.70724,0.755084,-0.7426818361920502,1.49776583619205,0.7133915268889088,0.041692473111091144
477.48196,0.767654,-0.7470354321447695,1.5146894321447695,0.7121667062680092,0.055487293731990794
478.25668,0.819353,-0.7513632155342871,1.570716215534287,0.7109418856471095,0.10841111435289053
479.03139,0.764723,-0.7556652329680515,1.5203882329680516,0.7097170650262099,0.05500593497379014
479.80611,0.799436,-0.7599415310535111,1.5593775310535112,0.7084922444053103,0.0909437555946897
480.58083,0.791778,-0.7641921563981136,1.5559701563981134,0.7072674237844108,0.08451057621558922
481.35555,0.764169,-0.7684171556093062,1.5325861556093061,0.7060426031635112,0.05812639683648879
482.13026,0.868964,-0.7726165752945359,1.6415805752945358,0.7048177825426115,0.16414621745738844
482.90498,0.810531,-0.7767904620612494,1.5873214620612495,0.7035929619217117,0.10693803807828828
483.6797,0.70855,-0.7809388625168942,1.489488862516894,0.7023681413008119,0.006181858699188081
484.45442,0.791198,-0.7850618232689177,1.5762598232689178,0.7010800266035546,0.09011797339644534
485.22913,0.757853,-0.7891593909247674,1.5470123909247673,0.6997919119062974,0.058061088093702584
486.00385,0.814075,-0.7932316120918895,1.6073066120918895,0.69850379720904,0.11557120279096
486.77857,0.750527,-0.7972785333777299,1.5478055333777299,0.6972156825117829,0.05331131748821716
487.55328,0.775041,-0.801300201389734,1.576341201389734,0.6959275678145257,0.07911343218547429
488.328,0.797343,-0.8052966627353475,1.6026396627353474,0.6946394531172685,0.10270354688273153
489.10272,0.80983,-0.8092679640220152,1.6190979640220151,0.6933513384200111,0.11647866157998898
489.87744,0.730328,-0.8132141518571822,1.5435421518571821,0.6920632237227539,0.038264776277246115
490.65215,0.76197,-0.8171352728482931,1.579105272848293,0.6907751090254964,0.0711948909745036
491.42687,0.755466,-0.8210313736027924,1.5764973736027925,0.689486994328239,0.06597900567176096
492.20159,0.747533,-0.8249025007281241,1.572435500728124,0.6881988796309815,0.05933412036901853
492.97631,0.838056,-0.8287487008317325,1.6668047008317326,0.6869107649337237,0.1511452350662763
493.75102,0.785312,-0.8325700205210614,1.6178820205210616,0.6856226502364662,0.09968934976353383
494.52574,0.721012,-0.8363665064035539,1.557378506403554,0.6843345355392085,0.036677464460791454
495.30046,0.802455,-0.8401382050866528,1.6425932050866527,0.6830464208419508,0.11940857915804926
496.07518,0.846968,-0.8438851631778006,1.6908531631778008,0.681758306144693,0.16520969385530704
496.84989,0.804529,-0.84760742728444,1.65213642728444,0.6804701914474353,0.12405880855256479
497.62461,0.706673,-0.8513050440140137,1.5579780440140136,0.6791820767501776,0.027490923249822385
498.39933,0.744813,-0.8549780599739641,1.5997910599739642,0.67789396205292,0.06691903794707998
499.17404,0.810117,-0.8586265217717332,1.668743521771733,0.6766058473556623,0.13351115264433766
499.94876,0.734203,-0.8622504760147631,1.596453476014763,0.6753177326584046,0.05888526734159549
500.72348,0.776815,-0.8658499693104963,1.6426649693104962,0.674029617961147,0.10278538203885301
501.4982,0.788345,-0.8694250482663746,1.6577700482663746,0.6727415032638893,0.1156034967361107
502.27291,0.722861,-0.8729757594898399,1.5958367594898397,0.6714533885666314,0.05140761143336858
503.04763,0.754793,-0.8765021495883338,1.6312951495883339,0.6701652738693737,0.0846277261306263
503.82235,0.633268,-0.8800042651692976,1.5132722651692978,0.6688771591721159,-0.03560915917211582
504.59707,0.716447,-0.883482152840172,1.599929152840172,0.667987571211563,0.0484594287884369
505.37178,0.744886,-0.886935859208397,1.631821859208397,0.66709798325101,0.07778801674899005
506.1465,0.706388,-0.8903654308814132,1.5967534308814133,0.6662083952904572,0.04017960470954285
506.92122,0.814872,-0.8937709144666606,1.7086429144666606,0.6653188073299043,0.1495531926700957
507.69594,0.698125,-0.8971523565715787,1.5952773565715788,0.6644292193693515,0.033695780630648486
508.47065,0.735089,-0.9005098038036072,1.6355988038036071,0.6635396314087986,0.07154936859120142
509.24537,0.756226,-0.9038433027701852,1.6600693027701852,0.6626500434482454,0.09357595655175455
510.02009,0.805487,-0.9071529000787505,1.7126399000787504,0.6617604554876922,0.1437265445123077
510.7948,0.696079,-0.9104386423367407,1.6065176423367407,0.660870867527139,0.03520813247286103
511.56952,0.794364,-0.9137005761515928,1.708064576151593,0.6599812795665859,0.13438272043341404
512.34424,0.750508,-0.9169387481307429,1.667446748130743,0.6590916916060329,0.09141630839396708
513.11896,0.712872,-0.9201532048816273,1.6330252048816272,0.6582021036454797,0.05466989635452024
513.89367,0.767668,-0.9233439930116812,1.6910119930116814,0.6573125156849267,0.11035548431507336
514.66839,0.757876,-0.9265111591283406,1.6843871591283406,0.6564229277243736,0.10145307227562639
515.44311,0.727867,-0.9296547498390416,1.6575217498390415,0.6555333397638206,0.07233366023617949
516.21783,0.753676,-0.9327748117512197,1.6864508117512198,0.6546437518032674,0.09903224819673262
516.99254,0.736963,-0.9358713914723099,1.67283439147231,0.6537541638427143,0.08320883615728569
517.76726,0.756523,-0.9389445356097468,1.6954675356097466,0.6528645758821612,0.10365842411783877
518.54198,0.77811,-0.9419942907709647,1.7201042907709647,0.6519749879216081,0.12613501207839184
519.3167,0.814034,-0.9450207035633973,1.7590547035633972,0.6510853999610552,0.16294860003894485
520.09141,0.708006,-0.948023820594477,1.656029820594477,0.6501958120005021,0.057810187999497886
520.86613,0.83693,-0.9510036884716356,1.7879336884716355,0.6493062240399491,0.18762377596005086
521.64085,0.683329,-0.9539603538023049,1.6372893538023048,0.6484166360793959,0.03491236392060404
522.41556,0.752936,-0.9568938631939159,1.709829863193916,0.6475270481188429,0.10540895188115718
523.19028,0.782442,-0.9598042632538996,1.7422462632538995,0.6466374601582897,0.13580453984171026
523.965,0.772342,-0.962691600589687,1.735033600589687,0.6457478721977365,0.12659412780226342
524.73972,0.739704,-0.9655559218087088,1.7052599218087088,0.6448582842371835,0.09484571576281653
525.51443,0.75711,-0.9683972735183952,1.7255072735183952,0.6439686962766303,0.11314130372336961
526.28915,0.748041,-0.9712157023261766,1.7192567023261764,0.6430791083160773,0.10496189168392267
527.06387,0.746158,-0.9740112548394823,1.7201692548394822,0.6421895203555243,0.10396847964447564
527.83859,0.802497,-0.9767839776657413,1.7792809776657412,0.6412999323949714,0.1611970676050286
528.6133,0.785614,-0.9795339174123827,1.7651479174123827,0.6404103444344186,0.14520365556558146
529.38802,0.747573,-0.982261120686835,1.729834120686835,0.6395207564738656,0.1080522435261344
530.16274,0.809673,-0.984965634096527,1.794638634096527,0.6386311685133127,0.17104183148668728
530.93745,0.788889,-0.9876475042488875,1.7765365042488874,0.6377415805527595,0.15114741944724042
531.71217,0.809634,-0.9903067777513455,1.7999407777513454,0.6368519925922064,0.1727820074077936
532.48689,0.804168,-0.9929435012113302,1.7971115012113303,0.6359624046316532,0.16820559536834678
