Wavenumber,Original,Baseline,Corrected
900.53082,2383241.0,2335210.201292533,48030.79870746704
901.8009,2369378.0,2328839.300734483,40538.69926551683
903.07098,2361454.0,2322470.4092024397,38983.59079756029
904.34082,2353350.0,2316105.5357224075,37244.46427759249
905.60907,2344868.0,2309746.6893203906,35121.31067960942
906.87866,2336939.0,2303395.8790223887,33543.12097761128
908.14807,2325995.0,2297055.1138544013,28939.88614559872
909.41583,2321784.0,2290726.4028424243,31057.597157575656
910.68506,2312163.0,2284411.7550124517,27751.24498754833
911.95404,2307103.0,2278113.179390475,28989.820609524846
913.22137,2297416.0,2271832.6850024858,25583.314997514244
914.49011,2287705.0,2265572.2808744726,22132.719125527423
915.75714,2280476.0,2259333.9760324247,21142.023967575282
917.02557,2273815.0,2253119.7795023276,20695.220497672446
918.29388,2263077.0,2246931.7003101655,16145.299689834472
919.56049,2259086.0,2240771.7474819217,18314.252518078312
920.82697,2248248.0,2234641.930043577,13606.069956422783
922.09485,2240585.0,2228544.2570211114,12040.742978888564
923.36102,2236319.0,2222480.7374405023,13838.262559497729
924.62854,2229374.0,2216453.3803277253,12920.619672274683
925.89441,2218453.0,2210464.1947087552,7988.80529124476
927.16022,2216171.0,2204515.189609565,11655.81039043516
928.42731,2205334.0,2198608.3740561255,6725.625943874475
929.69281,2201251.0,2192745.7570744073,8505.242925592698
930.95807,2191016.0,2186929.347690378,4086.65230962215
932.22485,2188423.0,2181161.154930004,7261.845069996081
933.48987,2181688.0,2175443.1878192504,6244.812180749606
934.7547,2173414.0,2169777.4553840794,3636.544615920633
936.01953,2169184.0,2164165.9666504515,5018.0333495484665
937.28412,2159812.0,2158610.7306443267,1201.269355673343
938.54858,2156334.0,2153113.7563916626,3220.2436083373614
939.81287,2149333.0,2147677.5033377293,1655.4966622707434
941.07855,2145640.0,2142304.4309277954,3335.569072204642
942.34259,2136783.0,2136996.998607126,-213.9986071260646
943.60645,2132454.0,2131757.665820985,696.3341790148988
944.87018,2129935.0,2126585.1968120313,3349.803187968675
946.13373,2122200.0,2121478.762285474,721.2377145257778
947.39581,2119715.0,2116437.53294652,3277.4670534799807
948.65906,2113201.0,2111460.914160226,1740.085839773994
949.92224,2109890.0,2106548.311291648,3341.688708351925
951.18524,2102572.0,2101699.1297058393,872.8702941606753
952.44806,2099326.0,2096912.7747678529,2413.225232147146
953.71088,2094281.0,2092188.7185227545,2092.281477245502
