Wavenumber,Original,Baseline,Corrected
19.8258,2276.7,2175.0007706129736,101.69922938702621
20.1664,2255.98,2161.068491263053,94.91150873694687
20.5084,2220.65,2147.136234855302,73.51376514469803
20.849,2168.87,2133.204024331891,35.665975668108786
21.1895,2183.07,2119.271882634994,63.798117365005965
21.5299,2139.89,2105.3398327067857,34.550167293214145
21.8704,2116.62,2091.4078974894423,25.212102510557543
22.2124,2082.94,2077.476099925142,5.463900074857975
22.5529,2081.1,2063.544462956067,17.555537043932873
22.8933,2058.48,2049.6130095244007,8.866990475599323
23.2337,2042.7,2035.68176257233,7.018237427670101
23.5741,2029.72,2021.7507450420449,7.969254957955172
23.9145,2007.82,2007.8199798757366,2.0124263301113388e-05
24.2564,2001.59,1993.8894900155994,7.700509984400469
24.5968,1982.44,1979.9652855649886,2.4747144350114922
24.9371,1969.43,1966.0533766273363,3.376623372663744
25.2774,1962.41,1952.1597733060755,10.25022669392456
25.6177,1953.94,1938.2904857046394,15.649514295360632
25.958,1933.83,1924.4515239264636,9.378476073536376
26.2983,1922.74,1910.6488980749848,12.09110192501521
26.6386,1902.28,1896.8886182536403,5.391381746359684
26.9789,1883.84,1883.1766945658687,0.663305434131189
27.3191,1879.42,1869.5191371151102,9.900862884889875
27.6608,1870.63,1855.9219560048066,14.70804399519352
28.0011,1842.33,1842.3911613384025,-0.06116133840259863
28.3413,1853.39,1828.9327632193442,24.457236780655876
28.6814,1846.69,1815.5465638427017,31.14343615729831
29.0216,1839.54,1802.2323654035467,37.30763459645323
29.3618,1828.06,1788.9899700969515,39.07002990304841
29.7019,1803.63,1775.8191801179864,27.810819882013675
30.042,1805.47,1762.7197976617242,42.75020233827581
30.3821,1792.35,1749.6916249232393,42.65837507676065
30.7222,1790.28,1736.7344640976078,53.5455359023922
31.0623,1787.5,1723.8481173799082,63.65188262009178
31.4024,1773.54,1711.03238696522,62.50761303477998
31.7424,1778.58,1698.2870750486243,80.29292495137565
32.0825,1754.11,1685.6119838252037,68.49801617479625
32.4225,1759.41,1673.006915490043,86.40308450995713
32.7625,1749.21,1660.4716722382288,88.73832776177119
33.1025,1744.77,1648.0060562648496,96.7639437351504
33.4425,1744.66,1635.6098697649948,109.05013023500533
33.7824,1746.26,1623.2829149337554,122.97708506624463
34.1224,1721.01,1611.0249939662237,109.98500603377624
34.4623,1735.13,1598.8359090574943,136.29409094250582
34.8022,1725.51,1586.7154624026612,138.79453759733883
35.1421,1709.49,1574.6634561968194,134.82654380318058
35.482,1716.82,1562.6796926350676,154.14030736493237
35.8204,1713.31,1550.7639739125052,162.54602608749474
36.1602,1717.81,1538.916102224235,178.89389777576503
36.5001,1708.66,1527.1358797653602,181.5241202346399
36.8399,1694.05,1515.4231087309854,178.62689126901455
37.1797,1689.42,1503.777591316217,185.64240868378306
37.5195,1682.31,1492.1991297161617,190.11087028383827
37.8593,1697.8,1480.687526125928,217.11247387407207
38.1991,1681.96,1469.2425827406262,212.71741725937386
38.5389,1692.38,1457.8641017553684,234.51589824463167
38.8771,1678.74,1446.5518853652686,232.1881146347314
39.2168,1663.03,1435.305735765442,227.72426423455795
39.5565,1672.61,1424.1254551510053,248.48454484899457
39.8962,1678.58,1413.010845717078,265.569154282922
40.2359,1658.32,1401.9617096587808,256.3582903412191
40.5756,1668.96,1390.9778491712366,277.98215082876345
40.9152,1664.03,1380.0590664495685,283.9709335504315
41.2534,1665.19,1369.2051636889014,295.98483631109866
41.593,1657.48,1358.4159430843624,299.0640569156376
41.9326,1654.7,1347.69120683108,307.00879316891996
42.2722,1641.98,1337.0307571241835,304.9492428758165
42.6118,1643.45,1326.4343961588038,317.01560384119625
42.9498,1639.3,1315.901926130073,323.398073869927
