Wavenumber,Original,Baseline,Corrected
900.53082,2387030.0,2347447.375462738,39582.624537262134
901.8009,2373705.0,2340815.6201436548,32889.379856345244
903.07098,2364773.0,2334186.002059262,30586.99794073822
904.34082,2357288.0,2327560.65844425,29727.341555749997
905.60907,2349736.0,2320941.726533309,28794.27346669091
906.87866,2342316.0,2314331.3435611287,27984.656438871287
908.14807,2330151.0,2307731.6467623985,22419.353237601463
909.41583,2324782.0,2301144.773371808,23637.22662819177
910.68506,2314701.0,2294572.860624047,20128.139375953004
911.95404,2310583.0,2288018.0457538054,22564.954246194568
913.22137,2300818.0,2281482.465995773,19335.534004226793
914.49011,2291824.0,2274968.2585846405,16855.741415359545
915.75714,2284044.0,2268477.560755097,15566.439244903158
917.02557,2278692.0,2262012.509741832,16679.490258167963
918.29388,2266923.0,2255575.2427795357,11347.757220464293
919.56049,2262221.0,2249167.8971028966,13053.10289710341
920.82697,2252579.0,2242792.6099466034,9786.390053396579
922.09485,2245704.0,2236451.5185453454,9252.481454654597
923.36102,2239841.0,2230146.760133812,9694.239866187796
924.62854,2233379.0,2223880.471946693,9498.528053306974
925.89441,2223515.0,2217654.7912186766,5860.208781323396
927.16022,2219643.0,2211471.855184451,8171.144815548789
928.42731,2210701.0,2205333.8010787047,5367.198921295349
929.69281,2206145.0,2199242.766136125,6902.233863874804
930.95807,2195585.0,2193200.887591401,2384.112408598885
932.22485,2192615.0,2187210.3026792207,5404.69732077932
933.48987,2186452.0,2181273.1486342717,5178.851365728304
934.7547,2178337.0,2175391.562691243,2945.4373087571003
936.01953,2173813.0,2169567.682084822,4245.317915177904
937.28412,2165503.0,2163803.6440496976,1699.3559503024444
938.54858,2161273.0,2158101.5858205566,3171.4141794433817
939.81287,2153179.0,2152463.644632087,715.3553679129109
941.07855,2150317.0,2146891.9577189777,3425.0422810222954
942.34259,2141387.0,2141393.8667295827,-6.8667295826599
943.60645,2138392.0,2135976.7133122548,2415.286687745247
944.87018,2133923.0,2130638.64024837,3284.359751630109
946.13373,2127781.0,2125377.7903193007,2403.2096806992777
947.39581,2125618.0,2120192.3063064194,5425.693693580572
948.65906,2119292.0,2115081.1790910563,4210.820908943657
949.92224,2114358.0,2110043.3995545437,4314.600445456337
951.18524,2108507.0,2105077.9585782154,3429.0414217845537
952.44806,2105702.0,2100183.847043406,5518.152956593782
953.71088,2101240.0,2095360.442949612,5879.557050388074
954.97345,2096344.0,2090607.124296327,5736.875703673111
956.23438,2092417.0,2085923.2690830457,6493.730916954344
957.49664,2086864.0,2081308.255309264,5555.744690736057
958.75879,2083579.0,2076761.4609744763,6817.5390255237
960.02087,2079609.0,2072282.2640781775,7326.735921822488
961.28125,2077921.0,2067870.0426198614,10050.95738013857
962.54297,2074642.0,2063524.1745990221,11117.825400977861
963.80304,2070034.0,2059244.0380151542,10789.96198484581
965.06445,2066463.0,2055029.0108677521,11433.989132247865
966.32574,2067310.0,2050878.4711563098,16431.528843690176
967.58545,2065726.0,2046791.7968803195,18934.20311968052
968.84644,2059198.0,2042768.366039274,16429.633960725972
970.10577,2059569.0,2038807.5566326673,20761.443367332686
971.36652,2055791.0,2034908.7466599937,20882.25334000634
972.62555,2056285.0,2031071.3141207465,25213.68587925355
973.88452,2051670.0,2027294.6370144198,24375.36298558023
975.14478,2051210.0,2023578.0933405072,27631.906659492757
976.4035,2052270.0,2019921.0610985027,32348.938901497284
977.66345,2053433.0,2016322.9182879,37110.081712099956
978.92181,2058687.0,2012783.042908193,45903.95709180692
980.18005,2063372.0,2009300.8129588747,54071.18704112526
981.43811,2074664.0,2005875.6064394377,68788.39356056228
982.69751,2097839.0,2002506.801349374,95332.198650626
983.95532,2119845.0,1999193.7756881742,120651.22431182582
985.21295,2136302.0,1995935.9074553298,140366.09254467022
986.47046,2127112.0,1992732.5746503333,134379.42534966674
987.72784,2101961.0,1989583.1552726766,112377.84472732339
988.98511,2073337.0,1986487.0273218516,86849.97267814842
990.24219,2057349.0,1983443.5687973504,73905.4312026496
991.50061,2038966.0,1980452.157698665,58513.84230133495
992.75739,2032712.0,1977512.1720252882,55199.82797471178
994.01404,2022661.0,1974622.9897767126,48038.01022328739
995.27051,2021897.0,1971783.9889524307,50113.01104756934
996.52539,2014383.0,1968994.5475519353,45388.452448064694
997.78162,2017618.0,1966254.043574719,51363.95642528101
999.03766,2011302.0,1963561.855020274,47740.14497972606
1000.2936,2010201.0,1960917.359888092,49283.640111908084
1001.5494,2006372.0,1958319.936177665,48052.0638223351
1002.8051,2008644.0,1955768.9618884854,52875.038111514645
1004.0605,2007092.0,1953263.8150200436,53828.184979956364
1005.3144,2002294.0,1950803.8735718306,51490.12642816943
1006.5696,2002256.0,1948388.515543338,53867.48445666209
1007.8248,2001842.0,1946017.118934058,55824.881065942114
1009.0797,2000262.0,1943689.0617434822,56572.93825651775
1010.3329,2001685.0,1941403.7219711025,60281.278028897475
1011.5876,1999875.0,1939160.4776164093,60714.522383590695
1012.8406,1997448.0,1936958.7066788934,60489.29332110658
1014.095,1996863.0,1934797.7871580457,62065.212841954315
1015.3492,1994557.0,1932677.0970533565,61879.90294664353
1016.6019,1995474.0,1930596.0143643161,64877.98563568387
1017.8558,1993014.0,1928553.9170904155,64460.08290958451
1019.1081,1994394.0,1926550.1832311451,67843.81676885486
1020.3618,1989840.0,1924584.1907859952,65255.80921400478
1021.6138,1985869.0,1922655.3177544556,63213.68224554439
1022.8656,1986538.0,1920762.9421360164,65775.05786398356
1024.1189,1983080.0,1918906.441930168,64173.558069831925
1025.3704,1978246.0,1917085.1951364009,61160.80486359913
1026.6218,1976836.0,1915298.5797542052,61537.42024579481
1027.8746,1973960.0,1913545.9737830712,60414.02621692885
1029.1259,1972054.0,1911826.7552224896,60227.24477751041
1030.3768,1965609.0,1910140.3020719516,55468.69792804844
1031.6278,1963469.0,1908485.9923309477,54983.00766905234
1032.88,1960351.0,1906863.2039989682,53487.79600103176
1034.1306,1954141.0,1905271.3150755032,48869.6849244968
1035.3811,1954977.0,1903709.7035600434,51267.29643995664
1036.6313,1951277.0,1902177.74745208,49099.25254791998
1037.8816,1947834.0,1900674.8247511035,47159.17524889647
1039.1316,1946136.0,1899200.313456606,46935.68654339411
1040.3816,1944512.0,1897753.5915680788,46758.408431921154
1041.6313,1940411.0,1896334.037085014,44076.96291498607
1042.8809,1941217.0,1894941.0280069031,46275.97199309687
1044.1304,1939726.0,1893573.9423332391,46152.05766676087
1045.3796,1938553.0,1892232.1580635149,46320.84193648514
1046.6288,1938724.0,1890915.0531972228,47808.94680277724
1047.8779,1943860.0,1889622.0057338558,54237.99426614423
1049.1268,1947255.0,1888352.3936729059,58902.60632709414
1050.3741,1952918.0,1887105.5950138657,65812.40498613426
1051.6227,1954391.0,1885880.9877562288,68510.01224377123
1052.8712,1950535.0,1884677.949899488,65857.0501005121
1054.1195,1940113.0,1883495.8594431358,56617.14055686421
1055.3662,1928660.0,1882334.0943866665,46325.90561333345
1056.6143,1920985.0,1881192.0327295735,39792.96727042645
1057.8622,1914912.0,1880069.052471351,34842.94752864889
1059.1085,1910230.0,1878964.531611494,31265.46838850598
1060.3562,1906490.0,1877877.8481494973,28612.151850502705
1061.6022,1902900.0,1876808.3800848552,26091.61991514475
