Wavenumber,Original,Baseline,Corrected
900.53082,2391331.0,2351659.1610098113,39671.83899018867
901.8009,2377268.0,2344952.8710554778,32315.128944522236
903.07098,2368696.0,2338248.8201040667,30447.179895933252
904.34082,2361962.0,2331549.2471584994,30412.752841500565
905.60907,2354469.0,2324856.3912216965,29612.60877830349
906.87866,2345608.0,2318172.491296575,27435.50870342506
908.14807,2333521.0,2311499.7863860507,22021.21361394925
909.41583,2328740.0,2304840.515493037,23899.48450696282
910.68506,2319730.0,2298196.9176204456,21533.0823795544
911.95404,2314432.0,2291571.2317711855,22860.76822881447
913.22137,2304670.0,2284965.6969481646,19704.30305183539
914.49011,2295098.0,2278382.55215429,16715.447845709976
915.75714,2288508.0,2271824.0363924666,16683.96360753337
917.02557,2281997.0,2265292.3886655974,16704.61133440258
918.29388,2271491.0,2258789.8479765835,12701.152023416478
919.56049,2266142.0,2252318.653328324,13823.346671675798
920.82697,2255736.0,2245881.0437237173,9854.956276282668
922.09485,2246719.0,2239479.2581656585,7239.741834341548
923.36102,2242416.0,2233115.5356570426,9300.464342957363
924.62854,2236308.0,2226792.115200762,9515.884799237829
925.89441,2225360.0,2220511.2357997084,4848.764200291596
927.16022,2223262.0,2214275.136456771,8986.863543229178
928.42731,2212685.0,2208086.0561748375,4598.9438251624815
929.69281,2206935.0,2201946.2339567957,4988.7660432043485
930.95807,2198379.0,2195857.908805529,2521.0911944708787
932.22485,2194592.0,2189823.319723922,4768.680276078172
933.48987,2186377.0,2183844.705714855,2532.2942851451226
934.7547,2179689.0,2177924.3057812066,1764.6942187934183
936.01953,2176281.0,2172064.3589258543,4216.641074145678
937.28412,2166942.0,2166267.1041516755,674.8958483245224
938.54858,2163150.0,2160534.780461544,2615.219538455829
939.81287,2155398.0,2154869.804937734,528.195062266197
941.07855,2151586.0,2149274.594662515,2311.405337485019
942.34259,2143187.0,2143751.805341961,-564.8053419608623
943.60645,2139318.0,2138304.0926821427,1013.907317857258
944.87018,2134869.0,2132930.041668366,1938.9583316338249
946.13373,2128156.0,2127628.4132989035,527.5867010965012
947.39581,2125734.0,2122397.968572026,3336.0314279738814
948.65906,2118393.0,2117237.788877009,1155.2111229910515
949.92224,2114290.0,2112146.955603125,2143.0443968749605
951.18524,2108650.0,2107124.7165136114,1525.2834863886237
952.44806,2104562.0,2102170.3193717026,2391.680628297385
953.71088,2099154.0,2097283.1071896614,1870.8928103386424
954.97345,2095160.0,2092462.4229797476,2697.5770202523563
956.23438,2091714.0,2087707.6097542201,4006.390245779883
957.49664,2084620.0,2083018.010525335,1601.989474664908
958.75879,2080594.0,2078392.968305349,2201.0316946511157
960.02087,2076691.0,2073831.9168047956,2859.083195204381
961.28125,2075453.0,2069334.2897342073,6118.710265792673
962.54297,2072559.0,2064899.5208041142,7659.479195885826
963.80304,2066717.0,2060527.0437250452,6189.956274954835
965.06445,2063336.0,2056216.292207528,7119.707792472094
966.32574,2062851.0,2051966.6999620874,10884.300037912559
967.58545,2060870.0,2047777.7006992474,13092.29930075258
968.84644,2053921.0,2043648.7281295306,10272.271870469442
970.10577,2054506.0,2039579.2159634577,14926.784036542289
971.36652,2049655.0,2035568.5979115474,14086.402088452596
972.62555,2050798.0,2031616.3076843182,19181.692315681837
973.88452,2045589.0,2027721.7789922864,17867.221007713582
975.14478,2045204.0,2023884.4455459681,21319.554454031866
976.4035,2042790.0,2020103.7410558786,22686.258944121422
977.66345,2042424.0,2016379.099232531,26044.90076746908
978.92181,2045062.0,2012709.9537864379,32352.046213562135
980.18005,2046201.0,2009095.7384281098,37105.26157189021
981.43811,2049675.0,2005535.8868680561,44139.11313194386
982.69751,2061229.0,2002029.832816784,59199.16718321596
983.95532,2070128.0,1998577.009984799,71550.99001520104
985.21295,2077782.0,1995176.8520826048,82605.14791739522
986.47046,2073091.0,1991828.7928207037,81262.2071792963
987.72784,2058797.0,1988532.2659095952,70264.73409040482
988.98511,2041653.0,1985286.7050597793,56366.29494022066
990.24219,2034980.0,1982091.543981755,52888.45601824508
991.50061,2022994.0,1978946.2163860167,44047.78361398331
992.75739,2020011.0,1975850.1559830585,44160.8440169415
994.01404,2010453.0,1972802.7964833735,37650.2035166265
995.27051,2012484.0,1969803.5715974534,42680.42840254656
996.52539,2005542.0,1966851.9150357894,38690.08496421063
997.78162,2007504.0,1963947.2605088695,43556.73949113046
999.03766,2001391.0,1961089.0417271813,40301.95827281871
1000.2936,2001727.0,1958276.6924012094,43450.30759879062
1001.5494,1998149.0,1955509.6462414367,42639.35375856329
1002.8051,1998470.0,1952787.3369583434,45682.663041656604
