Wavenumber,Original,Baseline,Corrected
321,625.5986714,625.7079354691504,-0.10926406915041298
322,625.1565259,625.1678980131917,-0.011372113191669087
323,624.7133604,624.6278598908152,0.08550050918483976
324,624.269178,624.0878203645016,0.18135763549844341
325,623.8239815,623.5477786967318,0.2762028032681201
326,623.3777742,623.0077341499868,0.3700400500131309
327,622.930559,622.4676859867476,0.4628730132524197
328,622.4823391,621.9276334694947,0.554705630505282
329,622.0331173,621.3875758607091,0.6455414392908096
330,621.582897,620.8475124228714,0.7353845771285705
331,621.131681,620.3074424184623,0.8242385815376565
332,620.6794725,619.7673651099625,0.9121073900374768
333,620.2262745,619.2272797598522,0.9989947401478503
334,619.7720901,618.6871856306118,1.0849044693882206
335,619.3169225,618.1470819847218,1.1698405152782243
336,618.8607747,617.606968084663,1.2538066153369982
337,618.4036499,617.0668431929158,1.336806707084179
338,617.945551,616.526706571961,1.4188444280390513
339,617.4864812,615.9865574842793,1.4999237157206835
340,617.0264437,615.4463951923514,1.5800485076485984
341,616.5654416,614.906218958658,1.6592226413420121
342,616.1034779,614.36602804568,1.7374498543200616
343,615.6405558,613.8258217158982,1.814734084101815
344,615.1766784,613.2855992317933,1.8910791682067156
345,614.7118489,612.7453598558462,1.9664890441537182
346,614.2460704,612.2051028505376,2.04096754946238
347,613.779346,611.6648274783481,2.1145185216519167
348,613.311679,611.1245330017586,2.1871459982414763
349,612.8430724,610.58421868325,2.258853716749968
350,612.3735293,610.0438837853038,2.3296455146961534
351,611.9030531,609.5035275704015,2.3995255295984634
352,611.4316467,608.9631493010244,2.4684973989756145
353,610.9593134,608.4227482396536,2.536565160346413
354,610.4860564,607.8823236487705,2.603732751229586
355,610.0118789,607.3418747908561,2.6700041091439743
356,609.536784,606.8014009283912,2.735383071608794
357,609.0607748,606.260901323857,2.799873476143034
358,608.5838547,605.7203752397345,2.8634794602654665
359,608.1060267,605.179821938505,2.9262047614950006
360,607.6272941,604.6392406826496,2.9880534173503293
361,607.1476602,604.0986307346499,3.049029465350145
362,606.6671279,603.5579913569875,3.1091365430124824
363,606.1857007,603.0173218121444,3.1683788878556243
364,605.7033817,602.4766213626023,3.2267603373977636
365,605.2201741,601.935889270843,3.284284829157059
366,604.7360811,601.3951247993481,3.3409563006518965
367,604.251106,600.8543272105998,3.3967787894002868
368,603.765252,600.3134957670801,3.4517562329199336
369,603.2785223,599.772629731271,3.5058925687289957
370,602.7909202,599.2317283656544,3.5591918343455973
371,602.3024488,598.6907909327119,3.611657867288045
372,601.8131114,598.1498166949253,3.6632947050746907
373,601.3229113,597.6088049147764,3.7141063852235447
374,600.8318518,597.0677548547472,3.7640969452527315
375,600.3399359,596.5266657773201,3.81327012267991
376,599.8471671,595.985536944977,3.861630155023022
377,599.3535486,595.4443676201998,3.9091809798001123
378,598.8590836,594.9031570654709,3.9559265345291124
379,598.3637754,594.361904543272,4.001870856728033
380,597.8676273,593.820609316085,4.047017983914998
381,597.3706424,593.2792706463921,4.091371753607859
382,596.8728242,592.7378877966754,4.134936403324559
